Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Kazakhstan,KAZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5,2,1.2,-11.9,12.7,26.2,-1.8,16.6,7.5,11.2,1.1,6.5,9,0.9,-11.8,1.9,3.5,2.742731409,NA
Kenya,KEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.661243671,4.558933206,-10.64558095,-4.884348608,9.280222127,1.134983457,3.607384094,7.115005418,7.212066685,12.59493867,9.379819135,3.064367737,6.647858488,7.198768162,-9.309917521,17.66183774,6.670079792,4.440407096,NA
Kiribati,KIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. Rep.",PRK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,24.38510345,12.16505105,21.62622467,12.65222517,14.62185146,19.14385355,-3.426204837,12.09773688,14.48298503,19.74224508,7.770792685,11.36633616,12.60549397,6.613503346,-1.196502622,14.6802527,9.134238766,4.177796277,NA
Kosovo,KSV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kuwait,KWT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,-0.494350282,0.402176485,2.591894439,-14.31557189,8.98758946,-0.344318741,-12.11747285,30.86211738,5.793991416,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-17.36366101,6.700998424,21.05248523,-8.736360077,-10.3989415,10.50827848,-3.238296503,8.079341328,5.289428518,12.81471161,-10.97983154,8.895730918,25.84728538,9.105474926,-1.081578302,-11.70056766,15.72072504,-11.25135519,NA
Lao PDR,LAO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,3.448321539,-9.154863881,0.346610103,4.977485978,7.153713375,9.464637386,19.7446416,28.46414231,-8.114630169,0.064447094,3.692103361,24.90731186,13.01212665,5.463670143,NA
Latvia,LVA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.198060056,20.24581511,13.12472565,4.855875831,-6.037217171,11.30302689,7.455896477,5.409728102,5.234737594,9.439803231,20.23733871,6.526757472,9.991051246,2.023603992,-14.07918014,10.34548001,NA,NA,NA
Lebanon,LBN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,48.93924624,36.05612599,27.06792535,5.1,5.4,1.6,16.8,12.5,7.1,27,5,-0.9,13.8,13.73360939,1.7,12.8,-2.3,-7.268908749,NA
Lesotho,LSO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.8457668,21.28768338,2.703720364,16.04440213,-13.62399801,22.38068018,38.03884087,35.11542894,16.7642413,5.45583693,-8.338682398,12.71657827,4.306067506,10.49916527,-4.260487714,6.245730458,1.521080187,5.578777844,NA
Liberia,LBR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,21.25684198,26.46456625,-3.23782277,-7.289008093,5.227742606,2.818452588,7.014399548,4.523424888,9.466104181,5.949081922,2.534535646,3.173956241,NA
Libya,LBY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,LTU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,19.34654895,18.69439989,4.590446,-16.78028762,9.937150838,21.21822153,19.44301124,6.88717227,4.398109413,17.7352967,12.01926535,2.973003341,11.56357114,-12.74558248,16.31460336,NA,NA,NA
Luxembourg,LUX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.570869515,2.271420881,11.36715422,11.172616,14.25107545,12.59614081,4.463713077,2.070805239,6.817889309,11.07072952,4.430615146,12.94012648,9.042873688,4.395560888,-12.92760305,7.249730618,5.44439422,-1.920030544,NA
"Macao SAR, China",MAC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.7,-0.6,-1.7,-2.5,-0.7,19.1,5.6,14.98813226,15.30132471,30.7815452,-0.962957107,12.67595575,22.89812491,9.242022487,-1.586271825,44.33855243,28.97813741,7.282653479,NA
"Macedonia, FYR",MKD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.310468753,-12.8911206,29.3,8.453545496,6.853031963,18.6,-15.7,-5.1,-5.7,11.7,13.4,13.38468488,11.85057032,-6.90869788,-15.8,23.6,11.3,-0.428614048,NA
Madagascar,MDG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.317225211,4.434981302,-3.75715616,-4.443643665,15.37649752,13.50388257,9.593380615,-45.89375317,39.0302169,9.774605166,2.185089265,17.20166616,32.72000121,-3.329466458,9.28059211,NA,NA,NA,NA
Malawi,MWI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.122820868,1.219991556,-1.128209551,46.51924034,16.70323556,2.923997143,23.17845096,4.627261698,NA,NA
Malaysia,MYS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,18.96452791,9.227954998,5.490640077,0.491153647,13.16329781,16.06572944,-6.830162786,5.427334744,5.13387216,16.05826339,8.301906701,6.682157557,3.773625252,1.573134258,-10.87848647,11.11615156,4.595026859,-0.101148165,NA
Maldives,MDV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,6.196616692,16.2447731,11.89116763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,MLI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.187975135,3.001950949,44.88708051,-0.099840657,17.4,-1.19974728,24.92858163,31.69149045,-15,-0.2,8.7,11.3,3.4,NA,NA,NA,NA,NA,NA
Malta,MLT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.247813429,-6.648199441,1.9178761,0.172496691,-1.51927554,0.190217713,-5.085301837,6.607904136,-2.58038368,2.887255582,0.706275609,10.45291504,2.675520442,2.575117426,-8.930461595,18.33640751,NA,NA,NA
Marshall Islands,MHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,MRT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.966434232,-1.041479066,-16.48231948,-8.069654302,2.111485797,4.043691378,5.805588859,-9.418900269,-20.66590218,25.9663203,0.004012165,63.54131562,-3.660182028,2.281594179,-29.82741943,18.65514426,19.13946873,-0.146574194,NA
Mauritius,MUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.817226709,10.54814619,3.527228098,8.32834075,1.3797438,4.03058283,15.57597111,-12.06299763,-3.858642706,-0.34785332,10.64572331,7.698939073,1.809797902,3.999847909,-3.4,14.1,5.2,8.7935422,NA
Mexico,MEX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,18.97226017,18.22735263,8.548121974,7.516158095,6.52873777,10.99174919,-3.395853249,2.056657859,0.887281946,9.132448733,5.713631806,7.668379631,3.646658074,-1.348053732,-11.78154472,20.51167819,8.22128016,4.19526762,NA
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,MDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,29.20053542,10.73564006,1.661097918,-26.41270849,2.669969203,10.42289188,15.10212775,20.07893021,18.97075122,8.305272442,18.53745475,-0.110368348,15.05362009,-0.660370375,-0.02812225,28.62058588,-0.959398614,1.853720166,NA
Monaco,MCO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.137354942,9.202828774,7.28271496,19.74641837,6.751405648,28.12398521,-0.227263535,NA
Montenegro,MNE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,18.90972654,14.05764329,-14.82864479,46.7440024,20.40022452,16.22053615,5.639759532,-4.313734996,-25.98542531,4.003759847,18.10565813,24.83325026,NA
Morocco,MAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.890304833,4.071134939,6.497248947,4.322189861,9.909948314,8.558768204,13.10813587,5.653166136,0.64276959,6.273764259,13.29243068,11.62059139,5.189372589,7.263720273,-14.76511382,16.62184835,2.121065805,2.7,NA
Mozambique,MOZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.1,28.4,8.6,10.5,-1.5,31.9,51.569,21,30.2,21.25247055,6.2682067,12.23449333,15.93070658,0.331735418,2.272092218,7.405683499,18.21366621,21.00689813,NA
Myanmar,MMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-22.0234083,10.17681729,24.09058488,-0.876562725,6.755581328,79.29114612,16.47850854,20.58284084,-25.00704186,11.77884615,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NAM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.547038328,2.751272265,-2.693081566,-0.699856847,4.436969406,-0.843558282,-2.672979991,16.23509102,8.850334166,5.377077648,-0.829851098,15.34718101,6.385058654,5.140977898,-8.693652254,16.69017632,-8.150930363,4.714453584,NA
Nepal,NPL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,-23.18875392,-4.745948132,12.27609108,-3.034455046,-1.293520562,-0.945066914,0.727010235,3.872437358,-10.43884289,-2.114313226,1.91686107,NA
Netherlands,NLD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.208821878,4.37600224,10.88518322,6.749974708,8.68291477,13.45424767,1.934129976,0.925440264,1.533779197,7.880635595,5.998997696,7.270885963,6.395474686,2.017570092,-7.743928957,11.58979808,4.050244126,3.208679697,NA
New Caledonia,NCL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.277356423,4.707514726,3.867691122,2.92843348,7.49012049,6.395108588,3.099289414,7.978398076,0.934101628,4.746534106,-0.137666988,3.234845307,3.576360757,-2.678328584,4.951784475,2.715524674,2.552781594,2.569906004,NA
Nicaragua,NIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.07251295,16.22758792,14.3628016,5.882022252,12.24877924,12.5146115,7.349835702,-3.511624158,9.176665072,17.1054639,7.669463532,12.49430238,12.93407796,1027.443668,3.589283409,18.69022049,9.155307322,8.755307322,NA
Niger,NER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.98601399,19.72935539,-0.90512592,27.21109183,NA
Nigeria,NGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-8.576271222,-10.8780464,47.90398511,2.086616698,-10.75269182,13.25301708,-23.61955065,11.6273847,31.3612108,-0.954719322,12.37453996,60.21777684,-17.65217788,28.76530983,-30.70184232,53.5236436,32.39985363,2.66764984,NA
Northern Mariana Islands,MNP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.001047603,10.02595587,7.75933575,0.671633028,2.845505276,3.17454117,4.343248802,-0.272370808,-0.113377221,1.028720755,0.452773397,-0.805946475,1.360616474,0.132312146,-4.242079236,0.420097927,-1.799892604,1.751772903,NA
Oman,OMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.985370951,9.175204918,8.720097602,1.491885397,1.084414204,9.78965082,20.24753803,-3.068735859,4.662177329,14.09355095,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pakistan,PAK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.075315011,1.994558496,-6.535973072,-5.729972082,-2.850317069,16.01600127,12.18324648,9.960030229,28.37740917,-1.527826381,9.590489562,9.895027398,1.50972772,-4.552083006,-3.361178732,15.70766001,2.372197794,-15.2595459,NA
Palau,PLW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,PAN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.17411492,-9.441781243,7.39431187,-0.876363332,-12.43915695,18.46446701,0.337672621,-2.49384951,-10.05796032,18.54919812,11.31822748,11.05083726,22.00792769,17.83385754,-5.592784962,4.993903564,24.21387632,14.8,NA
Papua New Guinea,PNG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.243641218,-6.084939738,-16.36728868,5.633708488,15.80303322,7.086489441,10.43506518,-1.256694782,14.26355995,2.71641618,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraguay,PRY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,14.81967611,-8.880059465,-7.898338245,11.46517501,-15.46934718,3.109653562,-13.07579967,8.065397272,11.85652422,8.256230076,11.18436907,3.769248848,9.34831997,2.000192854,-9.298147807,19.73989065,2.822900414,-7,NA
Peru,PER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.544522996,8.880860992,13.09877653,5.573890722,7.641542202,7.99182532,7.35059761,6.893672295,6.331915632,15.18375168,15.20317849,0.799638628,6.149828471,9.915016396,-2.881036366,4.792402946,13.06747115,4.537786974,NA
Philippines,PHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.03626243,15.40468533,17.15025894,-21.03382174,10.16704032,13.72340977,-7.065906382,4.66226467,4.510705067,12.75996264,4.952413512,12.59759824,6.74773604,-2.675569698,-7.832048503,20.97070178,-2.796759029,8.863423546,NA
Poland,POL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.85005296,11.95132551,12.24652214,14.43208382,-2.514700042,23.20976155,3.117756602,4.824126797,14.20476386,13.98030532,7.961492192,14.63782503,9.117856074,7.050787521,-6.806226137,12.14224633,7.755471306,2.80985703,NA
Portugal,PRT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.838007417,7.175167847,7.113541726,8.323544584,3.828930269,8.803912359,1.810591324,2.770849338,3.629078253,4.093108439,0.231965315,11.58983062,7.544968479,-0.092773748,-10.91908833,10.22098925,6.934147904,3.166647052,NA
Puerto Rico,PRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.572022621,-5.393001967,-2.523853892,11.74195276,2.411433151,6.912406456,17.74322457,-2.531801846,5.800336554,2.642067935,2.763937469,6.164126645,-7.91698291,-1.27756935,-3.56993767,-3.870784756,1.719050873,NA,NA
Qatar,QAT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,ROM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,17.01932278,2.029795454,11.41146588,-4.591405012,10.45999694,23.43652868,11.11809666,16.92866128,7.099994427,15.90000771,4.214068785,10.6,7.8,19.4,-24.70240604,14.10092856,8.738757572,-5.993369889,NA
Russian Federation,RUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.53754367,3.7,-0.5,1.9,11.2,9.5,4.215725869,10.28335603,12.6,11.8,6.5,7.3,6.3,0.6,-4.7,7,0.3,1.8,NA
Rwanda,RWA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.571075427,42.07121642,30.41060018,1.90025979,18.86352175,0.87045967,40.29095019,4.476190476,15.95259799,30.81761006,10.99759615,2.761234434,11.56480506,40.15112161,-25.11035482,5.57480315,47.67729287,34.33378546,NA
Samoa,WSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,46.14139693,14.4780556,4.1087521,17.3415493,3.209135617,-11.92117897,9.519125877,2.846639146,NA,NA,4.87865334,NA,NA,NA,NA,NA,NA,NA,NA
San Marino,SMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saudi Arabia,SAU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,2.05690509,-7.802221458,5.880201523,-1.129869066,-7.17790884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.147139661,-8.712421163,-3.840952757,13.1029756,5.99448515,-2.531157354,1.50492807,3.584187528,6.41993503,6.90612148,2.047920592,-3.246269818,-0.082473902,1.846927232,5.707267253,2.55173594,-4.3,4.5,NA
Serbia,SRB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,12.79751593,-7.655967004,13.23061992,31.64801886,5.725894382,14.44181913,4.918799612,17.20516326,8.864792505,-14.88194432,19.06606494,14.69008838,NA,NA
Seychelles,SYC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-36.10612115,76.39430897,-25.93690906,-14.69854349,-1.278911565,21.3547409,11.74833911,35.43967492,61.28904153,11.50223627,6.901237564,6.878376538,1.163129033,-16.73764508,10.65472498,16.89404124,-2.024700311,NA,NA
Singapore,SGP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.25912376,9.658723408,10.35824007,-4.444952102,7.802705438,14.45304103,-3.572300084,7.557656876,14.15205081,19.090121,12.44551603,10.8385628,8.974888009,4.963462461,-7.64612396,18.61166631,3.489411432,0.271007075,NA
Sint Maarten (Dutch part),SXM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.548056878,-1.391535393,5.836042209,20.9556619,12.21334609,8.937151535,6.92139458,5.241465113,15.9374257,7.375632625,9.961304347,20.9540911,14.29547442,3.142681409,-15.94445757,16.54916332,NA,NA,NA
Slovenia,SVN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.089987296,2.745295919,11.0594797,7.5080226,1.622247402,13.12309902,6.359061521,6.753522263,3.12791843,12.44638111,10.56692373,12.53542607,13.7336469,2.90778078,-17.18926615,9.538345883,NA,NA,NA
Solomon Islands,SLB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.93788694,7.204085417,5.295378317,3.246229719,1.260906592,8.31369057,2.393023237,0.98920533,0.109383606,2.833339822,8.567671659,7.462648401,6.551568236,1.753908685,-19.53168022,4.533800805,5.936113134,0.115535752,NA
South Sudan,SSD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84359951,-1.565514135,-2.070677372,NA,NA
Spain,ESP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.401463727,10.31627108,14.99218366,8.020006639,7.475323231,10.24263465,4.181603567,1.956815115,3.669209153,4.18178995,2.541693209,6.69231791,6.719407247,-1.019655456,-10.00669634,11.70274734,7.613388098,2.107419194,NA
Sri Lanka,LKA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.9,3.9,11.69024572,0.966666667,3.994717729,17.98825397,-5.273325566,6.263349845,3.356296886,7.743501489,6.646166133,3.840461351,7.327287595,0.390200285,-12.30572406,8.760094655,11.00002763,0.160048388,NA
St. Kitts and Nevis,KNA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,LCA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.548202703,12.29108701,8.314362666,52.19518389,112.5333352,-10.67447922,9.815162127,18.52199766,28.07765775,9.378464839,0.412015296,33.62457074,23.03257918,NA,NA,NA,NA,NA,NA
Suriname,SUR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swaziland,SWZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.426391024,-2.683675802,17.86694308,7.927114681,-3.506041857,15.0894646,85.89724111,11.32160135,6.88909308,-9.323237087,2.853370255,1.486195307,-1.108371856,-19.21816044,-3.427704702,-8.315310102,19.73578499,-22.73839102,NA
Sweden,SWE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.27509045,4.418403974,13.77711666,8.960857438,7.167560506,11.69085731,0.624111404,1.311453147,4.201747025,10.83018336,6.630308186,8.955492066,5.717759975,1.744431412,-13.82872331,11.38821275,6.056404308,0.719318354,NA
Switzerland,CHE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.931530068,3.693684379,11.98305514,4.069923609,6.359591563,12.84269574,0.730572377,0.182185548,-0.947797972,7.91335312,7.67768174,10.06779609,9.899235898,2.873024038,-7.673739585,7.659048708,3.757782011,2.456889345,NA
Syrian Arab Republic,SYR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.928971963,27.30971899,12.29209338,4.626764786,9.619164164,0.474827091,12.96328604,8.734704716,-23.32216145,23.85704815,-1.498203992,20.56375245,1.412026195,-2.261640991,-18.97989844,5.709493039,3.772874711,NA,NA
Tajikistan,TJK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.694092812,-2.791267953,12.54950015,-7.471053824,2.966470352,2.817378608,-14.50000015,7.600005769,29.49999192,22.6000074,2.899999315,6.419580426,-1.3483378,16.04102714,7.109643668,6.637725068,6.224556145,5.859809041,NA
Tanzania,TZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,36.34516205,1.045105817,-11.98402717,6.48287558,19.97087785,17.55699311,17.14556262,7.703063495,19.47488091,8.34234255,13.54296295,-3.27040354,16.83773607,19.59511615,15.5306831,18.50646804,27.49386765,7.228095394,NA
Thailand,THA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.44493893,-5.524750129,7.233668298,8.241886609,9.030701103,17.48810498,-4.211329678,11.99330003,7.074696663,9.597449992,4.209827623,9.146667063,7.819908358,5.092204178,-12.49905037,14.69116509,9.493710813,3.07592413,NA
Timor-Leste,TMP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,12.35955056,0.4,-6.972111554,-1.070663812,-4.545454545,7.256235828,31.71247357,3.531300161,19.84496124,18.24062096,4.595185996,NA,NA
Togo,TGO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,20.59999321,9.467804332,0,-1.10000046,-1.300000055,-4.100001445,8.772952756,12.15695849,1.680144846,-12.83504313,9.410278906,-9.521938849,-3.910692351,3.525771399,20.80243446,6.737834534,10.73349977,NA,NA
Tonga,TON,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.6496717,-5.92907374,11.15278314,14.75005157,1.305277721,14.34742583,0.187370566,-8.921189054,28.79066249,13.406618,28.28778611,22.22713552,-4.762953409,24.62590427,NA,NA,NA,NA,NA
Tunisia,TUN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.334482001,-0.775142109,10.11188764,5.172663554,5.570136456,5.759314261,12.17536233,-3.512153493,0.043223263,5.460885255,4.416975137,4.312305991,11.80006552,2.839822693,-7.6,4.8,-3.871226313,10.99506061,NA
Turkey,TUR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.984526535,21.95938489,19.1238575,11.99679672,-10.67949648,15.9812911,3.935617383,6.887230947,6.855240747,11.16599164,7.894048961,6.644856179,7.264638757,2.742090577,-5.035798808,3.407892516,7.877051985,17.16749281,NA
Turkmenistan,TKM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.200753746,-14.8675878,-41.05945337,-18.63466871,61.66862515,101.6281436,3.713049748,7.090719499,20.88607595,13.1964022,25,42.5426945,NA,NA,NA,NA,NA,NA,NA
