afago,9626063.0,1459.0
afbdi,1268206.86,35835920.19
afben,27986400.57,1978917.0
afbfa,3122129.04,1165922.26
afcaf,165359.0,98543.05
afciv,32925849.39,56890188.21
afcmr,10089584.64,2046257.45
afcod,3924302.0,303313.53
afcog,3152408.0,665328.95
afcom,892509.6,195225.59
afcpv,1040891.42,8926.0
afdji,1522718.0,1344.0
afdza,223931368.21,152116159.78
afegy,378287919.2,34658896.61
aferi,1813439.0,56551.5
afesh,32167.0,1784.0
afeth,12891736.0,5514578.96
afgab,5839638.2,53476958.66
afgha,45552554.37,37764251.14
afgin,13261954.0,1853096.69
afgmb,1566766.4,417951.0
afgnb,288359.0,0.0
afgnq,187795.0,101441.0
afken,50724495.87,23801624.53
aflbr,10530550.0,122251.0
aflby,152380001.0,568632316.43
afmar,257010251.14,153662278.8
afmdg,4055209.87,2134607.02
afmli,4550697.2,202528601.67
afmoz,3228236.0,889511.3
afmrt,2079609.59,180594.75
afmus,58995507.08,36464291.1
afmwi,1370366.6,5691991.55
afner,8023682.55,21626015.96
afnga,113998102.0,407849128.22
afrwa,475083.0,67398.54
afsdn,75053656.82,215830.88
afsen,15453262.73,5639523.46
afshn,104438.0,12813.0
afsle,648538.0,17213.68
afsom,143629.0,224439.74
afstp,252848.0,105096.41
afsyc,4645367.66,199517.84
aftcd,1364156.0,190494.87
aftgo,12896008.45,2463750.37
aftun,152963385.27,38419970.39
aftza,19698157.12,34324943.37
afuga,7945915.42,72972608.67
afzaf,558982530.01,953931770.67
afzmb,13750949.63,233146181.5
afzwe,14875824.9,99077074.97
anatf,83537.0,0.0
asafg,1816054.0,176764.0
asare,869080663.0,189157941.22
asarm,44665758.98,44331068.25
asaze,43080932.1,3489090.29
asbgd,104569112.92,65274637.17
asbhr,144285985.89,23269993.46
asbrn,2090525.0,4973.0
asbtn,583162.0,20005.29
ascck,15377.0,0.0
aschn,2754034681.43,2293575730.17
ascxr,6740.0,0.0
ascyp,63048231.48,4564763.53
asgeo,26935238.06,18036908.55
ashkg,3332341499.85,811617649.17
asidn,296353646.5,239171393.52
asind,4718503656.72,534279494.59
asiot,6211.0,97979.0
asirn,1402239418.68,136543549.26
asirq,81157086.0,0.0
asisr,2319863190.67,356996667.23
asjor,155438916.26,48324836.97
asjpn,4992231314.53,2369076916.24
askaz,108957067.25,396245933.48
askgz,3482271.62,101776491.55
askhm,5785692.7,17843402.33
askor,1291209734.18,596354490.93
askwt,188753555.0,191154.4
aslao,1030738.0,3163067.5
aslbn,411542714.9,243844745.97
aslka,126271506.58,46823320.64
asmac,15670379.11,6154441.9
asmdv,3609284.38,291730.25
asmmr,3417530.0,1240659.23
asmng,5579780.75,3208202.78
asmys,721442526.42,230756914.82
asnpl,3579453.0,7726401.77
asomn,68546293.08,1091920.64
aspak,398548100.96,46935455.06
asphl,410156192.4,74848646.57
asprk,4942969.0,995815.41
aspse,8908859.0,229318.19
asqat,213517529.8,10944703.27
assau,1138219928.4,61121762.47
assgp,1689556883.93,261007624.89
assyr,118754626.6,9797766.5
astha,835900946.53,692472255.62
astjk,2676312.0,940275.46
astkm,5003434.0,141344.56
astls,223500.0,255086.31
astur,3535565160.07,475567802.05
asuzb,19500409.0,1267066.54
asvnm,107161129.0,136471004.71
asxxb,1197500011.0,424247020.09
asyem,56840868.72,23239053.41
eualb,58910551.44,832141.16
euand,23961394.06,862358.51
euaut,3551385262.51,5003002322.34
eubgr,228538305.78,57499099.09
eubih,86778875.97,68527856.53
eublr,61930108.31,4862025.23
eublx,2538268877.64,3549934166.42
eucze,1038121851.16,802963634.3
eudeu,24803107005.38,36520576660.72
eudnk,710419482.36,888383762.37
euesp,4308810516.39,2739881258.33
euest,70380660.14,28525198.98
eufin,576067882.29,682317038.63
eufra,10093491946.3,12169024881.88
eugbr,5416512536.4,4706627483.34
eugib,15600682.0,34867082.0
eugrc,883074282.9,129810387.81
euhrv,216043779.81,74449331.96
euhun,930021519.8,650345732.89
euirl,762237715.97,4102774968.11
euisl,41677572.85,46819269.25
euita,11817213371.42,12593285516.56
eultu,69823825.01,430375546.83
eulva,114935849.86,61723389.03
eumda,17613234.88,1883818.57
eumkd,44732087.63,4360471.66
eumlt,57203389.72,5739421.49
eunld,3102862832.97,5457029563.96
eunor,493898200.12,250260106.69
eupol,1044480730.8,539939952.23
euprt,465145891.01,353942256.23
eurou,376629459.75,130157199.3
eurus,970814500.47,4293125096.0
euscg,189407162.2,13595882.66
eusvk,264862283.69,245741160.06
eusvn,296424132.07,178741508.76
euswe,1251168394.15,1350704079.43
euukr,197415660.79,431537062.69
naabw,15431358.17,8329521.13
naaia,14117.51,0.0
naant,18668793.0,802830.62
naatg,3876629.0,632737.5
nabhs,25924447.0,39546741.63
nablz,1304684.37,3289.02
nabmu,15920877.0,91574.92
nabrb,8096814.96,215994.73
nacan,1361836730.81,540658852.27
nacri,73957783.92,48695002.99
nacub,18578523.81,22998607.51
nacym,27138525.0,275066.0
nadma,1984526.37,1318603.59
nadom,11190461.0,10867800.25
nagrd,436473.11,1482526.5
nagrl,45691.0,336621.0
nagtm,146093024.8,12134140.93
nahnd,21143810.96,6738286.58
nahti,2347410.0,1507066.83
najam,27013245.08,2725953.85
nakna,634353.03,51468.68
nalca,4727843.51,12917.0
namex,924377910.43,540488193.53
namsr,1404.0,0.0
nanic,8122996.08,5815853.38
napan,155556225.0,28237171.66
naslv,24718835.87,2065905.92
natca,1334106.0,28329.71
natto,11928548.13,311862.97
nausa,11790450487.63,7999846097.29
navct,1290751.8,95993.99
navgb,49062738.0,128959417.47
ocaus,1038638651.24,163958732.6
occok,35340.59,3748.73
ocfji,6646494.59,83821.32
ockir,2465.0,0.0
ocmhl,1819349.0,13974667.1
ocmnp,754138.0,5227.0
ocncl,7068118.6,1440491.72
ocnfk,1573.0,0.0
ocniu,3415.0,0.0
ocnru,65379.0,0.0
ocnzl,156166788.77,84549952.63
ocpcn,51056.0,67166.09
ocplw,1022.0,0.0
ocpng,246142.0,7305.58
ocpyf,4659310.2,1008059.0
ocslb,33593.0,0.0
octkl,27333.0,0.0
octon,10127.0,0.0
octuv,10350.0,2255.31
ocvut,20014.0,0.0
ocwlf,117815.0,0.0
ocwsm,178637.99,0.0
ocxxb,15922495.0,1776.0
saarg,245927881.5,36860208.05
sabol,7785792.83,52445503.61
sabra,1200056023.41,423102309.49
sachl,109063381.3,77775190.44
sacol,160576279.08,184916052.88
saecu,47443001.53,38394659.23
saflk,13691.0,4413.97
saguy,892280.44,537152.75
saper,64023065.56,291541564.34
sapry,65544291.47,67769355.89
sasur,3169217.29,110600.98
saury,22082819.25,16308425.92
saven,131056121.48,67281427.46
xxxxh,20567.0,30438.63
