010101,5401752.46,2551865.0
010102,119124896.9,29354544.29
010103,61169013.0,144857656.86
010104,58155118.79,3534269.15
010105,63237739.37,22843364.73
010106,8088187.38,3648675.04
010201,55460370.33,17211335.4
010202,7331542.45,23276297.03
010203,313682951.45,227444078.57
010204,460471.36,1545823.51
010205,2955118.0,1487027.26
010206,10598991.25,18275463.87
010207,418386015.1,60313013.34
010208,34459474.85,609415.88
010209,12200335.22,12793022.54
010210,15456150.47,11751827.26
010301,4684566.98,1424805.36
010302,19094.83,1907049.99
010303,651856.27,4351783.21
010304,1218783.92,13386407.38
010305,45357.03,905516.75
010306,33938.0,1244214.41
010307,2744394.6,2560729.86
010401,97992325.72,96464480.98
010402,2719696.82,6023056.88
010403,15678437.49,37062569.31
010404,10876134.03,4913933.23
010405,5578993.11,12072140.2
010406,47962265.91,126381414.21
010407,33880960.79,30616659.13
010408,708026.16,3101389.88
010409,60397415.22,1903313.28
010410,1460938.0,183094.0
010501,108097.0,6000.0
010502,7376.0,161690.0
010504,6854089.8,13056111.14
010505,41839319.18,5183352.85
010506,351754.14,110725.0
010507,422000.0,0.0
010508,162633.53,1742321.46
010510,284303.31,283988.72
010511,4321248.07,10663603.49
020601,1222829.73,788861.16
020602,35198946.0,49715637.83
020603,3912494.8,21487043.39
020604,5243949.79,4124019.72
020701,3779197.35,11290116.5
020702,2475957.65,15122571.28
020703,2823482.25,7443724.0
020704,7735923.97,6374930.91
020705,7296987.61,7357701.5
020706,10275303.05,7280138.73
020707,6717703.21,7395936.38
020708,1557787.53,1009075.05
020709,71991688.6,14566457.9
020710,81213587.24,19686817.57
020711,371907.78,112229.52
020712,15952357.86,14554111.34
020713,18155700.51,16599624.55
020714,1340.47,133662.81
020801,746390.63,1155986.0
020802,10160752.35,10028660.74
020803,19719091.09,45027430.19
020804,367141.31,3849722.19
020805,3853955.74,42159380.36
020806,2066475.22,10830656.92
020807,25014156.08,3871125.7
020808,9933798.49,8448385.09
020809,34560404.07,8208272.31
020810,6786899.07,8042054.19
020811,27422409.31,9460222.19
020812,186500.03,289931.0
020813,2568273.43,3060333.82
020814,29266.27,401119.12
020901,34549349.19,102726798.54
020902,15862130.34,11238199.12
020903,0.0,26455.01
020904,10646814.62,9610298.22
020905,39966.11,215177.67
020906,44892.21,315987.76
020907,2272.0,280535.39
020908,0.0,200902.34
020909,922223.28,995357.26
020910,1192177.45,3195813.36
021001,351179311.04,14713508.71
021002,1743459.36,54860.02
021003,41421804.08,7146868.95
021004,895401.27,80499.73
021005,882579877.24,57548291.83
021006,3935483.27,29274179.78
021007,5454943.38,104709.56
021008,12167026.08,1867307.6
021101,34371956.61,8909488.15
021102,4430356.89,2171067.65
021103,19120620.98,1440277.26
021104,23026361.65,1971580.56
021105,148253.34,664435.0
021106,173734.18,134921.63
021107,35108079.79,11730503.57
021108,3809640.2,3046690.81
021109,76081.23,1757776.04
021201,14320307.38,4009091.06
021202,152450.42,7591355.96
021204,450403.99,347871.14
021205,248181582.59,33147312.89
021206,310962553.39,22023150.78
021207,30804153.14,18993567.36
021208,163155.03,1663784.18
021209,26693511.84,37396970.67
021210,132297.0,1912896.0
021211,11955859.49,6018686.42
021212,2917569.11,810569.3
021213,2248456.21,287788.96
021214,4946890.3,494709.25
021301,122074.78,923240.55
021302,1680015.14,11989503.04
021401,4188459.05,263893.31
021404,922464.35,699158.0
031501,4629156.06,3846715.41
031502,657377.91,1264810.06
031503,0.0,29101.0
031504,257191.61,790345.52
031505,2173.0,201130.3
031506,223195.12,8242337.07
031507,1097053.97,1554877.16
031508,0.0,35454.59
031509,521715.53,4561050.35
031510,27620.01,261367.09
031511,3084569.67,16293904.51
031512,208853725.91,24198039.74
031513,7028.65,734828.55
031514,10721077.91,18409740.42
031515,2073616.98,2433516.38
031516,417161.54,14080440.0
031517,12256123.37,56570125.56
031518,9328524.0,17741276.47
031519,1020619.83,10616767.55
031520,3263369.87,5274581.39
031521,192308.0,121379.52
041601,78045007.86,62661898.32
041602,117998865.93,60094703.11
041603,11034.07,513685.49
041604,1024311.55,27593737.82
041605,4077389.1,2772753.28
041701,84584509.88,174791691.65
041702,83740447.74,8252603.83
041703,0.0,1111010.0
041704,68232807.18,67123392.23
041801,2199.0,5709.0
041803,86396.0,2619542.33
041804,240606.06,2476333.26
041805,856069.02,2531692.56
041806,75338384.0,188816924.57
041901,37925467.69,58241514.4
041902,31225789.02,18688588.63
041903,1059.67,36602.49
041904,3489615.45,19644630.74
041905,78763729.91,152496030.7
042001,37997716.68,7311501.47
042002,9507163.28,6148140.9
042003,688488.11,1441358.44
042004,2334722.64,25000797.07
042005,252166376.98,27916310.41
042006,863932.68,300054.07
042007,12884803.54,7076962.47
042008,104191609.31,40540657.05
042009,80519395.81,48161936.98
042101,63709023.67,59402459.8
042102,38803938.66,11322166.98
042103,29052191.74,51357818.31
042104,43259735.74,17590471.33
042105,82749235.9,37574383.81
042106,75090692.55,216463632.59
042201,1783787.79,4189074.64
042202,72393252.15,98497448.22
042203,18325856.65,36779970.96
042204,100817555.07,19821577.18
042205,1894462.01,3592186.0
042206,4741505.53,1436896.36
042207,80144104.74,42148791.18
042208,19058071.79,60668091.67
042209,118924.15,380556.02
042301,25053374.15,19866974.72
042302,11482370.74,2751456.35
042303,23225913.28,8286343.91
042304,22268237.77,104171568.67
042305,978868.13,0.0
042306,23464718.9,10146186.23
042307,43577.95,289838.42
042308,7931563.74,473338.59
042309,450512994.35,131216592.7
042401,10992523.35,26151653.08
042402,61130923.0,51570179.89
042403,6754517.68,22198929.44
052501,393044.01,24447542.5
052502,2809.43,0.0
052503,1710840.55,855524.19
052504,6768.13,294825.14
052505,4828397.17,2823942.99
052506,2467.25,643927.84
052507,622450.96,3897976.26
052508,7008792.12,8291790.62
052509,92105.67,830614.36
052510,623416.5,51209.0
052511,19203.9,415263.28
052512,101191.15,573725.32
052513,15844.18,134398.75
052514,2575.17,90918.95
052515,34939.18,976602.34
052516,956260.39,3254000.1
052517,9365288.76,10878459.8
052518,39933.61,0.0
052519,22760.89,1814070.4
052520,3766297.29,7980629.49
052521,1982842.93,4609004.0
052522,1061474.54,4466068.76
052523,20267834.57,61463066.5
052525,2442.87,16451.66
052526,82679.86,1692249.0
052528,10682.85,10040.05
052529,24492.91,1590453.51
052530,6157944.18,1686847.63
052601,0.0,14077882.69
052602,0.0,16193.37
052604,31192.19,0.0
052606,291175.99,8710599.48
052608,23967.52,0.0
052610,0.0,155356.9
052613,318959.0,0.0
052614,1471.28,0.0
052615,0.0,542794.97
052617,1570184.08,43321.47
052618,2735285.97,2088120.0
052619,2103059.2,1918596.47
052620,7024764.07,250081.0
052621,64682.59,136667.74
052701,1983750.33,63185474.49
052702,1066324.83,23777744.88
052703,3402023.5,3300399.59
052704,40256741.63,2405282.45
052706,376671.4,3882.0
052707,7984966.79,1654988.88
052708,0.0,28725.0
052710,826530172.57,1280278388.32
052711,92204918.81,278158711.98
052712,47168684.57,11720667.87
052713,150539258.91,46716060.35
052714,22576998.51,0.0
052715,214814.18,2235414.28
052716,613288859.18,1033031714.08
062801,63376.23,379657.36
062802,1140685.3,150205.59
062803,75761083.95,33292408.79
062804,5491324.05,15777117.59
062805,168655.8,628537.77
062806,3575391.53,2486201.0
062807,5487474.05,532233.69
062808,210072.06,20949622.69
062809,55136.25,1312635.82
062810,48000.0,273356.61
062811,20982783.14,6940386.96
062812,8067.48,390883.5
062813,219693.52,102077.01
062814,11955777.05,870359.23
062815,42524179.1,7695307.3
062816,0.0,36862.0
062817,121279.97,2253793.28
062818,123303414.68,9830975.06
062819,23467.0,324115.18
062820,37507.34,239170.96
062821,330089.99,283286.0
062822,0.0,132948.6
062823,106654.48,341673.83
062824,7863.0,389914.05
062825,2821284.0,2312925.76
062826,2747529.55,823430.2
062827,6660736.01,4602011.2
062828,1894026.27,732330.61
062829,4881.61,88887.44
062830,15436.12,123168.0
062831,6756.46,403829.0
062832,1069426.36,715191.15
062833,7115564.71,7666051.84
062834,813304.19,2688671.37
062835,11896159.28,15804217.58
062836,888958.48,19082806.06
062837,0.0,142928.7
062839,1847497.58,4832865.82
062840,31841.99,399045.69
062841,232043.39,2446278.01
062842,9580248.45,1449673.66
062843,0.0,791744.8
062844,5074715.0,1424116.81
062845,176000.0,100655.28
062846,105576.0,196853.83
062847,135404.61,1663232.84
062848,30328.0,0.0
062849,877714.85,5660805.03
062850,602521.18,835321.6
062851,1404150.99,8522276.94
062901,83413120.6,8953486.54
