afago,25074725.0,9387.03
afbdi,6645582.01,61021.01
afben,43119132.99,51740350.81
afbfa,8817847.98,12087984.61
afcaf,744017.0,4154135.54
afciv,53251062.0,71105718.93
afcmr,16556028.65,12295706.85
afcod,3656487.0,114512.6
afcog,38653856.0,1760323.33
afcom,2377406.0,881997.59
afcpv,105398.0,0.0
afdji,16384017.0,716969.35
afdza,47514496.54,19305257.71
afegy,369307275.11,310250338.9
afesh,579331.0,0.0
afeth,109955261.66,21558798.4
afgab,13446276.55,10592894.07
afgha,80357885.1,20470457.85
afgin,22335180.4,14602059.22
afgmb,14656628.44,510478.98
afgnb,7330628.0,9554755.5
afgnq,445120.0,0.0
afken,190355161.57,42580390.63
aflbr,17632234.0,41201055.52
aflby,9398748.0,8626728.56
afmar,84414927.08,250120058.47
afmdg,21232222.6,1873711.5
afmli,30738129.84,2907020.1
afmoz,37888074.83,7712151.86
afmrt,18162040.82,12150.27
afmus,172850354.05,3176392.78
afmwi,38288452.66,1895754.82
afner,33827624.75,547245.49
afnga,533044276.4,2162344403.66
afrwa,7578613.66,80095.33
afsdn,157551995.97,19112207.65
afsen,29450306.91,116922685.56
afshn,534149.0,0.0
afsle,17430900.0,424676.68
afsom,15180933.0,13978731.58
afstp,34112.0,0.0
afsyc,6861959.69,41527.12
aftcd,4238136.0,0.0
aftgo,49337840.37,13113495.88
aftun,62893887.19,95040400.7
aftza,100283376.45,82775763.63
afuga,76347458.9,1474730.67
afzaf,305114643.63,257482508.53
afzmb,30877045.37,15318241.0
afzwe,16077009.05,18430620.75
asafg,24133324.0,17330386.16
asare,2452299406.0,894437705.48
asarm,5219956.6,93281.17
asaze,21816745.84,1007112.89
asbgd,949527952.97,59315103.15
asbhr,128624230.85,147697817.48
asbrn,6121329.38,50532806.09
asbtn,7346371.0,22764825.6
ascck,267550.0,0.0
aschn,1471749111.73,2082311128.02
ascxr,49245.0,10944.0
ascyp,38958364.28,6762151.19
asgeo,5376761.62,4681253.0
ashkg,2441767931.24,801455992.29
asidn,560591557.53,1184560931.53
asirn,516614595.29,305801475.1
asirq,204864733.0,26659.08
asisr,460833518.7,469377236.55
asjor,92659448.18,285100357.9
asjpn,2159802837.31,1920980697.6
askaz,58384110.94,13761603.0
askgz,8987224.73,1658523.3
askhm,13160109.94,1086485.58
askor,1064661908.23,1442423348.28
askwt,345764281.0,75037429.16
aslao,3184732.0,37484.34
aslbn,70265928.06,15199274.31
aslka,668129518.77,87277513.85
