afago,589660.0,11326.64
afbdi,460547.28,0.0
afben,618909.0,3384498.72
afbfa,204480.0,854181.49
afcaf,0.0,7179.0
afciv,1633093.2,4340908.9
afcmr,500463.0,4847380.21
afcog,634410.0,4547334.25
afcom,17421919.58,1243689.8
afcpv,3461.0,0.0
afdji,1750.0,0.0
afdza,97017.0,106248.61
afegy,498113.34,37259145.17
aferi,3571.0,0.0
afeth,4679871.26,856030.77
afgab,132587.0,0.0
afgha,5330288.82,820828.89
afgin,135154.5,6868365.7
afgnb,3900.0,0.0
afgnq,0.0,12847553.1
afken,22430859.64,36035197.53
aflbr,67072.0,28194.05
afmar,1984386.42,12262484.06
afmdg,107534629.67,24875239.02
afmli,432288.9,2096544.81
afmoz,8541049.03,6867741.74
afmrt,20604.0,13128.0
afmwi,4450652.23,0.0
afner,28803.45,0.0
afnga,10165743.51,0.0
afrwa,1576552.0,0.0
afsdn,479648.28,0.0
afsen,1808690.85,88945.0
afsle,54089.0,49164.0
afstp,2423.0,0.0
afsyc,47236144.1,348976.68
aftcd,268455.0,0.0
aftgo,221610.0,0.0
aftun,1522464.63,101379.0
aftza,1644510.49,148941.0
afuga,3471457.0,0.0
afzaf,74562291.28,215026831.33
afzmb,13041751.35,4367.0
afzwe,5561957.16,40419.65
anatf,286511.0,0.0
anhmd,2071.0,0.0
asafg,0.0,37578.85
asare,70454033.57,24484074.38
asarm,0.0,179429.0
asbgd,1751551.0,1945033.05
asbhr,1874.0,531626.0
asbrn,22808.0,8517.19
aschn,10957742.65,539907119.33
ascyp,238237.0,1287732.52
asgeo,195115.0,2417.0
ashkg,7670063.98,25424220.99
asidn,16426298.74,128421265.03
asind,22611775.1,960312950.3
asirn,65272.0,4037974.7
asisr,1259642.91,18659943.34
asjor,7711.0,2005966.41
asjpn,11713415.65,189028954.98
askaz,154160.0,0.0
askgz,47328.0,142968.45
askhm,235509.11,68417.0
askor,5271248.47,81951044.68
askwt,67255.96,389129.29
aslbn,915197.9,183018.47
aslka,7655451.32,2500137.39
asmac,0.0,80374.0
asmdv,2815229.87,16548.55
asmmr,0.0,2184689.55
asmng,271305.0,94456.0
asmys,5618052.07,30062362.51
asomn,466716.97,474735.13
aspak,692894.15,7971753.25
asphl,16210434.26,2058282.0
asqat,169978.73,0.0
assau,5884520.54,1144.0
assgp,11746220.51,15115902.45
astha,18486040.05,15285151.34
astls,3284.0,0.0
astur,10034437.73,3246918.0
asvnm,4239256.25,767907.77
asxxb,3462670.0,24061052.49
asyem,10480.59,0.0
eualb,22634.0,7429.11
euaut,10964229.2,16019872.88
eubgr,821847.01,1448758.85
eubih,57306.0,6579.0
eublr,204962.16,77094.54
eublx,106702491.61,34884477.44
euche,31739770.65,33030324.09
eucze,17796641.47,4031970.92
eudeu,71636688.58,113997696.72
eudnk,4123076.51,14794660.42
euesp,78569144.72,124469733.25
euest,585740.04,7819.77
eufin,1195744.55,22333237.2
eufra,379698082.31,328098822.33
eugbr,690428320.71,109873867.85
eugrc,3169127.7,865975.16
euhrv,2076875.21,1619572.18
euhun,2561988.03,21476507.18
euirl,9345997.17,13483768.72
euisl,288766.96,40426.97
euita,142626275.07,45256465.37
eultu,2174.97,128938.33
eulva,0.0,385909.67
eumda,80515.0,16206.0
eumkd,106355.31,3719.0
eumlt,1759183.73,252430.28
eunld,35550283.65,10515781.89
eunor,1999436.51,221416.19
eupol,14806769.17,560227.13
euprt,24284632.93,2674241.23
eurou,7370062.3,120288.26
eurus,7161854.65,0.0
eusrb,948886.52,1178.0
eusvk,863339.33,0.0
eusvn,26734.74,7340.0
euswe,972885.54,860087.03
euukr,1408528.95,0.0
naant,0.0,11806355.67
nabhs,1099.0,94266.31
nablz,0.0,36718.79
nabrb,1279781.21,7505.44
nacan,7101079.28,8893412.02
nacri,430647.32,263455.57
nacub,0.0,255961.42
nacym,0.0,6463.0
nadma,1984.0,4915.22
nadom,323514.74,70600.27
nagrd,0.0,21611.0
nagtm,0.0,119985.23
nahnd,0.0,29541.03
nahti,0.0,41072.82
nakna,3921.0,0.0
namex,4783293.03,3461914.85
nanic,22576.0,0.0
napan,4175245.0,2264922.31
naslv,7126.0,0.0
natca,1099.0,0.0
natto,14316.0,0.0
nausa,175677087.47,52383197.05
ocaus,11146008.2,115982043.02
ocfji,982316.98,7010.14
ocmhl,19984.0,0.0
ocncl,191333.96,0.0
ocniu,1875.0,0.0
ocnzl,720157.51,541915.91
ocplw,38091.0,0.0
ocpyf,71182.41,0.0
ocvut,868997.0,0.0
saarg,214448.0,40455024.63
sabol,0.0,17982.0
sabra,858663.1,16130418.06
sachl,370238.79,3081851.45
sacol,196551.27,1777213.47
saecu,65473.0,558244.98
saguy,8432.0,463482.85
saper,306097.55,8829.0
sapry,30459.0,0.0
saury,1315885.79,28956.63
saven,479111.0,0.0
xxxxh,20537.0,0.0
