1995,1869.74193548
1996,2078.8316
1997,2759.942
1998,3693.36729839
1999,4550.95596078
2000,6270.68656126
2001,5014.506917
2002,3781.69694118
2003,3118.64094118
2004,3685.38440154
2005,4269.11696498
2006,5106.49533333
2007,5729.07937255
2008,4338.78545098
2009,3346.44367187
2010,3746.75585271
2011,3587.19793774
