1995,2832.6444
1996,3622.03730159
1997,5227.81593625
1998,7094.12709163
1999,7130.88181818
2000,7706.21673307
2001,6948.05742972
2002,5720.443083
2003,4836.0316
2004,5620.4023622
2005,6456.40196078
2006,8070.2314741
2007,8990.82369478
2008,6921.26984127
2009,5671.4
2010,6480.29689922
2011,6027.52509804
