1995,2198.0345381526104
1996,3172.5285714285715
1997,4418.545381526103
1998,4280.370559999999
1999,5258.72
2000,6667.5484799999995
2001,6115.103493975902
2002,6516.3831999999975
2003,7092.038525896413
2004,10533.79712062256
2005,14284.975098039215
2006,20697.949800000013
2007,29703.776972111555
2008,26766.929563492075
2009,25372.536454183264
2010,33321.27436507938
2011,35895.87529880477
