1995,3253.40364372
1996,4108.04900398
1997,6324.03574297
1998,9247.34516129
1999,10068.762
2000,10971.7728
2001,8826.95542169
2002,7086.4392
2003,6709.116
2004,8163.6247012
2005,9858.1359375
2006,12161.887451
2007,14824.6102767
2008,11874.9075099
2009,9986.17598425
2010,10421.5183594
2011,9568.98326848
