1995,9010.27611336
1996,11474.435743
1997,13375.5632653
1998,9418.3325
1999,12734.5709717
2000,16058.3051417
2001,12547.8569672
2002,10453.831417
2003,10291.0553629
2004,12918.4642972
2005,14352.5925506
2006,16885.41932
2007,23196.3708696
2008,20878.1427888
2009,18106.0375494
2010,21506.5425692
2011,21394.8907968
