1995,2137.90557769
1996,2566.3852
1997,3721.0737751
1998,5016.30697211
1999,5341.92007905
2000,7126.45094488
2001,5620.07698413
2002,4178.81
2003,3191.46802372
2004,3981.02599222
2005,4677.84233463
2006,5887.43745098
2007,7463.18607143
2008,6201.16780392
2009,5017.56631373
2010,6193.19856589
2011,6588.12616279
