1997,3927.98516129
1998,3332.28790123
1999,4172.34257143
2000,4612.9440081
2001,3485.09870445
2002,3260.96803213
2003,3869.6458
2004,5559.71776892
2005,7389.45610442
2006,11436.5114575
2007,15563.5968675
2008,14454.3004508
2009,13701.5356846
2010,18216.0416335
2011,17785.1132114
