1998,4724.18
1999,4779.67596774
2000,5346.34118367
2001,5732.98151639
2002,4665.43390438
2003,4346.18762846
2004,5452.83877953
2005,6541.14149606
2006,7965.81862745
2007,8729.83757812
2008,4887.51268482
2009,2719.33552529
2010,2928.02564202
2011,2781.99708171
