1997,24402.0
1998,31966.8464567
1999,36505.3254902
2000,45809.7047244
2001,36444.8142292
2002,27874.3464567
2003,24691.9027237
2004,28091.9923664
2005,32828.3
2006,37815.7773438
2007,41025.3557312
2008,28845.1574803
2009,20051.4422481
2010,21061.3683594
2011,18644.2566406
