1997,611.287933884
1998,406.151422764
1999,806.742971888
2000,734.174747899
2001,573.114796748
2002,757.037942387
2003,679.83
2004,832.916305221
2005,1073.57759036
2006,1352.21825911
2007,1712.45788618
2008,1528.81910931
2009,1428.27833333
2010,1764.6184739
2011,1983.57971545
