afgin,6467.0,0.0
afmoz,1917.0,0.0
afmus,516721.98,0.0
afnga,72353.31,0.0
aftgo,22778.0,0.0
asare,1758.0,51000.0
asbgd,161088.03,0.0
aschn,1763575.83,1762732.01
ashkg,0.0,95599.06
asidn,136448.55,880562.03
asind,2802.0,1101.0
asjpn,3683346.65,2595316.47
askor,28250.0,322566.25
aslbn,16000.0,0.0
asmys,16803.04,146473.77
asphl,0.0,49643.39
asprk,0.0,79818.0
assau,0.0,14784.0
assgp,0.0,8357105.2
astha,25136.47,1786872.94
astur,0.0,12990.0
asvnm,243668.0,54834.44
asxxb,0.0,84349.0
euaut,9240.55,14406.0
eublx,0.0,29650.0
eucze,17479.02,0.0
eudeu,87246.83,12173511.18
eudnk,0.0,5143.0
euesp,0.0,10536.0
eufra,213718.48,0.0
eugbr,87900.55,112423.49
eugrc,0.0,30228.0
euhun,10985.02,15000.0
euita,200312.74,0.0
eultu,1082.83,0.0
eumkd,11639.0,0.0
eunld,31568.0,1598.73
eunor,2838136.25,1971466.0
eupol,1756217.48,1182826.0
euprt,0.0,3426555.0
eurus,86761.05,0.0
eusrb,2040.0,3637.0
eusvk,0.0,38522.0
euswe,3265.0,12483.0
nacan,25114.4,551847.21
nacri,11066.0,0.0
namex,22058.0,38748.12
nausa,1615271.24,163297.19
ocasm,0.0,133998.63
ocaus,112003.0,5957293.13
ocfji,53654.0,2600777.29
ocnzl,1178077.81,68643484.9
ocpyf,0.0,325372.0
ocslb,0.0,3254.0
ocvut,7513.0,2332.0
ocwsm,0.0,22208.0
sabra,63679.0,177945.09
sacol,0.0,34276.0
saper,1693.0,0.0
saury,18429.62,0.0
saven,21364.83,0.0
