afbdi,12481.0,0.0
afegy,0.0,6757408.14
afeth,0.0,3425.0
afken,0.0,836150.59
aflbr,5011.0,0.0
aflby,6407.0,0.0
afmwi,1820.0,0.0
afnga,2925.0,0.0
aftgo,34518.0,0.0
aftun,15350.17,0.0
afuga,13597.4,0.0
afzaf,679806.0,14543.05
afzwe,15177.0,0.0
asafg,9043007.0,1430887.72
asare,302189344.0,9560508.31
asarm,2263486.18,2516687.36
asaze,1621528.3,40571604.4
asbgd,0.0,277203.02
asbhr,121720.0,2101617.9
aschn,31930831.27,1546166223.95
ascyp,0.0,18040.0
asgeo,1662822.17,3187872.4
ashkg,262393.72,725916.36
asidn,2938608.95,1930049.63
asind,1137706.38,102820.52
asirn,19560874.41,17654238.84
asirq,1095055.0,0.0
asisr,439634.74,1660115.84
asjor,70000.0,254611.5
asjpn,979807.18,71357352.32
askaz,171473340.0,343835945.09
askor,3045524.2,10720983.6
askwt,22724.0,0.0
asmng,1990146.0,0.0
asmys,160591.04,246592.73
asomn,37640.0,0.0
aspak,483809.4,56556.63
asphl,437162.91,22234.0
asqat,75399.0,0.0
assau,127697.0,0.0
assyr,38419.0,0.0
astha,9633.0,0.0
astjk,15352469.0,476173.26
astkm,4733322.0,0.0
astur,41946264.64,25237813.5
asuzb,40133243.0,11061995.87
asxxb,6187.0,6086.0
eualb,35947.44,0.0
euaut,64218.0,11776680.8
eubgr,4636131.06,2535423.93
eubih,209110.54,4015.57
eublr,7761776.21,86053259.68
eublx,11680401.66,11477064.2
euche,387914711.68,409247.94
eucze,2713092.8,5368909.69
eudeu,7741578.89,66159897.44
eudnk,62039.4,3622438.97
euesp,298102.87,8910576.02
euest,2281679.0,4916641.8
eufin,582569.38,8661138.26
eufra,249296494.54,7127019.0
eugbr,1602510.76,18588470.9
eugib,0.0,42718.0
eugrc,296593.61,1200354.32
euhrv,49097.33,180787.36
euhun,185950.94,15840651.46
euirl,65597.0,2140817.62
euisl,1363.0,261404.91
euita,1612535.14,496782.49
eultu,1786580.08,6310777.51
eulva,420801.37,0.0
eumda,1065993.53,0.0
eumkd,460347.0,0.0
eumne,118674.16,0.0
eunld,394554.65,2354675.15
eunor,5037.9,0.0
eupol,1015776.52,897890.43
euprt,216754.41,0.0
eurou,875270.19,4228697.0
eurus,325569841.96,670770596.34
eusrb,1529297.79,0.0
eusvk,23409.0,0.0
eusvn,62596.51,177100.6
euswe,66251.22,6180.0
euukr,5889966.66,4885010.11
nabhs,0.0,5555.81
nabrb,0.0,13913.51
nacan,1731106.13,15188009.86
nacri,0.0,60077.86
nacub,0.0,25283.65
nadma,0.0,13201.0
nadom,28880.32,35288.0
nahti,0.0,2272.0
najam,0.0,1517.17
namex,245498.18,325504.0
nausa,2121299.13,17239152.61
ocaus,51381.77,4685614.45
ocnzl,7454.0,0.0
saarg,11050.94,257601.68
sabra,200508.96,3251423.2
sachl,0.0,327391.75
sacol,87675.26,61698.79
saecu,0.0,4492777.01
saper,12306.33,0.0
sapry,32716.98,0.0
