Date,Open,High,Low,Close,Volume
31-Mar-10,12063.33,12080.47,11983.35,12037.73,192925591
30-Mar-10,12042.17,12061.71,12022.83,12044.21,153305637
29-Mar-10,11999.47,12034.94,11957.37,12029.72,159040927
26-Mar-10,11992.03,12040.64,11909.08,11957.37,197405239
25-Mar-10,12010.06,12048.67,11957.74,11958.11,208243299
24-Mar-10,12008.65,12044.54,11962.71,11962.97,206398793
23-Mar-10,11987.98,12047.97,11967.17,12044.54,193096426
22-Mar-10,11876.64,11991.45,11843.95,11967.17,211048731
19-Mar-10,12031.96,12047.41,11925.95,11947.98,342072257
18-Mar-10,12091.09,12129.26,12008.06,12040.01,155656253
17-Mar-10,12122.47,12119.21,12085.32,12100.66,158066560
16-Mar-10,12048.79,12097.72,12008.80,12089.40,155497821
15-Mar-10,11988.40,12016.79,11908.04,12008.80,128560370
12-Mar-10,12019.84,12047.57,11954.38,12013.82,177279913
11-Mar-10,11935.78,11981.76,11909.55,11979.70,142983168
10-Mar-10,11931.75,11994.61,11916.55,11961.06,199895841
9-Mar-10,11923.08,11965.09,11893.41,11918.71,177582263
8-Mar-10,12026.34,12039.51,11958.45,11963.84,143493107
5-Mar-10,11878.37,11975.14,11824.97,11975.14,170065811
4-Mar-10,11866.76,11876.70,11792.35,11824.97,175292074
3-Mar-10,11842.15,11876.46,11811.42,11852.85,163136344
2-Mar-10,11751.60,11843.67,11728.06,11828.31,161257943
1-Mar-10,11682.78,11732.12,11629.63,11728.06,138624841
26-Feb-10,11654.77,11664.44,11591.02,11629.63,159871047
25-Feb-10,11457.43,11637.44,11420.96,11631.44,177113517
24-Feb-10,11526.81,11584.39,11492.77,11521.83,124588132
23-Feb-10,11606.64,11634.75,11481.60,11526.71,149779276
22-Feb-10,11745.11,11763.31,11634.75,11634.75,119081272
19-Feb-10,11692.00,11758.19,11679.64,11709.29,138424548
18-Feb-10,11629.67,11712.30,11618.59,11694.84,144869646
17-Feb-10,11605.57,11697.04,11586.37,11635.49,166419856
16-Feb-10,11545.50,11601.46,11469.81,11586.37,156177881
15-Feb-10,11469.81,11469.81,11469.81,11469.81,-
12-Feb-10,11349.19,11469.81,11335.67,11469.81,175657793
11-Feb-10,11300.06,11437.97,11232.92,11435.49,202980734
10-Feb-10,11280.33,11321.40,11212.44,11286.33,153652208
9-Feb-10,11210.03,11314.44,11115.30,11274.24,166711952
8-Feb-10,11135.10,11277.56,11099.51,11115.30,151081025
5-Feb-10,11123.73,11223.12,10990.41,11223.12,213138200
4-Feb-10,11163.58,11390.46,11120.09,11128.76,213830747
3-Feb-10,11395.57,11454.61,11348.65,11390.46,177829956
2-Feb-10,11365.99,11430.25,11297.63,11408.34,201381680
1-Feb-10,11147.49,11317.55,11094.31,11317.55,151740738
29-Jan-10,11142.80,11324.18,11084.27,11094.31,183158641
28-Jan-10,11279.62,11389.15,11162.11,11274.20,181342167
27-Jan-10,11324.66,11367.36,11258.98,11344.11,196445475
26-Jan-10,11349.26,11421.55,11271.39,11361.19,165123142
25-Jan-10,11384.74,11423.30,11343.43,11354.51,134679968
22-Jan-10,11400.01,11480.97,11318.33,11343.43,194087660
21-Jan-10,11557.22,11679.32,11461.25,11469.10,197664908
20-Jan-10,11699.10,11763.42,11581.64,11679.32,193857377
19-Jan-10,11746.18,11765.55,11710.40,11763.42,144213456
18-Jan-10,11711.12,11754.06,11685.37,11750.54,63214742
15-Jan-10,11782.62,11804.38,11684.23,11685.37,148632955
14-Jan-10,11873.62,11888.33,11776.44,11804.38,161042767
13-Jan-10,11802.81,11865.19,11738.56,11853.56,172419923
12-Jan-10,11866.63,11947.13,11766.51,11820.18,177640007
11-Jan-10,12070.74,12070.20,11923.22,11947.13,172295316
8-Jan-10,11883.26,11953.83,11863.13,11953.83,167761219
7-Jan-10,11925.03,11944.54,11819.50,11887.51,190573660
6-Jan-10,11912.88,11971.62,11888.08,11944.54,194400879
5-Jan-10,11900.01,11935.24,11837.23,11888.08,167798259
4-Jan-10,11847.34,11872.15,11746.11,11866.90,132670511
1-Jan-10,11746.11,11746.11,11746.11,11746.11,-
31-Dec-09,11745.18,11766.04,11717.46,11746.11,64616714
30-Dec-09,11687.10,11728.41,11672.99,11717.46,68744432
29-Dec-09,11740.37,11754.61,11691.72,11701.81,77560468
28-Dec-09,11754.61,11754.61,11754.61,11754.61,-
25-Dec-09,11754.61,11754.61,11754.61,11754.61,-
24-Dec-09,11666.24,11754.61,11658.70,11754.61,47051532
23-Dec-09,11625.02,11688.12,11625.14,11658.70,118372851
22-Dec-09,11538.96,11627.98,11522.44,11627.98,125601376
21-Dec-09,11559.63,11596.70,11463.40,11554.72,147844558
18-Dec-09,11510.09,11562.04,11447.95,11463.40,336889404
17-Dec-09,11570.24,11637.04,11473.06,11473.06,169450145
16-Dec-09,11609.18,11691.73,11541.02,11637.04,168264942
15-Dec-09,11532.84,11581.49,11498.79,11541.02,165290695
14-Dec-09,11481.62,11549.71,11423.93,11545.69,166925520
11-Dec-09,11472.05,11504.29,11387.40,11423.93,158965359
10-Dec-09,11399.65,11464.57,11369.95,11464.57,167441796
9-Dec-09,11428.58,11396.06,11248.92,11379.22,186472945
8-Dec-09,11411.98,11489.63,11342.48,11368.93,172526053
7-Dec-09,11467.52,11571.47,11445.52,11489.63,177900736
4-Dec-09,11672.14,11700.09,11414.87,11510.80,195124239
3-Dec-09,11775.03,11816.33,11629.01,11636.55,177773932
2-Dec-09,11729.35,11802.43,11707.32,11779.73,206687796
1-Dec-09,11574.65,11715.55,11447.20,11707.32,223001939
30-Nov-09,11476.32,11586.22,11447.20,11447.20,182471950
27-Nov-09,11281.12,11539.94,11299.86,11464.41,121024310
26-Nov-09,11569.29,11636.90,11428.32,11436.80,69466681
25-Nov-09,11594.05,11647.57,11539.63,11636.90,161886657
24-Nov-09,11644.46,11642.67,11539.63,11539.63,174537884
23-Nov-09,11689.36,11737.84,11579.33,11624.02,167178302
20-Nov-09,11524.51,11600.30,11508.79,11579.33,151515821
19-Nov-09,11588.40,11652.69,11484.44,11600.30,218465251
18-Nov-09,11667.87,11702.24,11604.92,11652.69,200219805
17-Nov-09,11507.77,11631.62,11502.64,11630.00,161564703
16-Nov-09,11496.76,11539.78,11407.68,11512.26,194387691
13-Nov-09,11348.29,11417.41,11322.07,11407.68,153405293
12-Nov-09,11383.25,11456.12,11330.33,11360.76,169073236
11-Nov-09,11545.99,11559.67,11419.41,11439.75,161129549
10-Nov-09,11457.46,11486.88,11368.96,11426.74,177798018
9-Nov-09,11372.21,11488.27,11250.42,11486.88,195835915
6-Nov-09,11100.86,11259.58,11098.66,11250.42,184893766
5-Nov-09,11070.23,11180.70,11041.72,11180.70,169603010
4-Nov-09,11103.38,11187.87,11025.90,11071.20,223211384
3-Nov-09,10777.79,11025.90,10751.72,11025.90,212424456
2-Nov-09,10896.74,10963.67,10745.25,10878.35,189351647
30-Oct-09,11091.56,11081.15,10767.58,10910.75,219733158
29-Oct-09,10916.55,11075.22,10805.33,11075.22,220211972
28-Oct-09,11000.05,11053.54,10805.33,10805.33,229661731
27-Oct-09,11229.58,11247.14,11053.54,11053.54,198483554
26-Oct-09,11426.29,11525.82,11210.64,11234.88,169730884
23-Oct-09,11564.70,11569.43,11357.78,11382.13,178163033
22-Oct-09,11427.44,11533.37,11365.82,11533.37,199417871
21-Oct-09,11475.01,11595.04,11437.60,11442.02,190196200
20-Oct-09,11586.87,11589.92,11496.92,11538.12,154625165
19-Oct-09,11566.78,11571.25,11485.07,11538.39,152408040
16-Oct-09,11459.55,11514.24,11408.95,11504.76,158645026
15-Oct-09,11459.02,11532.78,11448.59,11504.51,166225281
14-Oct-09,11531.50,11539.17,11413.54,11532.78,190889766
13-Oct-09,11423.27,11445.07,11299.60,11413.54,199711666
12-Oct-09,11436.92,11436.92,11436.92,11436.92,-
9-Oct-09,11432.38,11497.19,11382.50,11436.92,176698259
8-Oct-09,11422.63,11513.13,11349.88,11484.51,245385617
7-Oct-09,11275.30,11351.59,11194.42,11349.88,197364585
6-Oct-09,11230.17,11358.70,11102.62,11247.97,238045706
5-Oct-09,10975.68,11142.27,10932.15,11102.62,184666241
2-Oct-09,10922.34,11071.76,10855.16,10958.33,185082151
1-Oct-09,11403.33,11394.96,11070.69,11071.76,186535924
30-Sep-09,11480.85,11458.50,11250.98,11394.96,257237944
29-Sep-09,11354.63,11403.62,11313.73,11394.99,194923684
28-Sep-09,11269.36,11390.03,11212.39,11338.72,166605658
25-Sep-09,11237.24,11300.21,11174.61,11212.39,159279465
24-Sep-09,11547.66,11553.02,11284.24,11285.76,217668881
23-Sep-09,11596.33,11648.55,11502.72,11517.54,197618655
22-Sep-09,11533.72,11602.27,11424.61,11585.73,211364318
21-Sep-09,11348.13,11445.95,11329.50,11424.61,173697551
18-Sep-09,11531.99,11540.19,11445.95,11445.95,369937611
17-Sep-09,11536.39,11613.83,11447.03,11528.23,223679608
16-Sep-09,11551.80,11592.39,11495.83,11555.60,256997976
15-Sep-09,11360.15,11495.83,11332.04,11495.83,209964706
14-Sep-09,11174.66,11332.04,11167.35,11332.04,167911490
11-Sep-09,11216.28,11283.31,11155.00,11253.23,208118632
10-Sep-09,11011.69,11155.00,11000.17,11155.00,213760737
9-Sep-09,11081.95,11113.81,10966.23,11000.17,243696617
8-Sep-09,11147.87,11176.35,11017.47,11105.30,210673754
4-Sep-09,10901.15,11017.47,10872.51,11017.47,148070404
3-Sep-09,10768.84,10922.00,10701.32,10921.49,251783476
2-Sep-09,10656.08,10736.98,10634.83,10701.32,246015344
1-Sep-09,10840.89,10926.98,10665.86,10689.78,206259525
31-Aug-09,10866.20,10977.97,10772.75,10868.21,179470216
28-Aug-09,10979.75,11010.95,10893.57,10977.97,164482846
27-Aug-09,10986.44,10969.75,10807.94,10933.96,177967227
26-Aug-09,10861.15,10960.59,10838.46,10912.17,172419679
25-Aug-09,10872.06,10963.01,10789.97,10920.53,186166976
24-Aug-09,10865.41,10903.29,10747.18,10789.97,158906990
21-Aug-09,10825.60,10836.91,10700.51,10831.18,176228634
20-Aug-09,10707.74,10763.68,10686.83,10700.51,159800258
19-Aug-09,10536.35,10737.53,10519.00,10686.83,181317860
18-Aug-09,10601.18,10680.43,10531.59,10673.84,141815862
17-Aug-09,10576.97,10848.01,10480.18,10531.59,151826890
14-Aug-09,10832.05,10848.01,10713.21,10848.01,145783150
13-Aug-09,10789.51,10849.47,10659.87,10825.56,200784197
12-Aug-09,10596.67,10742.08,10587.67,10659.87,156095829
11-Aug-09,10760.22,10795.63,10607.58,10629.47,156988711
10-Aug-09,10833.28,10885.33,10767.71,10793.67,153939503
7-Aug-09,10895.97,10964.10,10793.37,10885.33,183307831
6-Aug-09,11042.01,11065.19,10793.37,10793.37,251845979
5-Aug-09,11014.15,11065.40,10952.63,11046.93,229501932
4-Aug-09,10943.30,11018.10,10787.15,11018.10,213626967
31-Jul-09,10632.54,10841.54,10626.41,10787.15,164082880
30-Jul-09,10601.65,10687.59,10455.33,10676.72,188619676
29-Jul-09,10482.74,10570.54,10384.64,10455.33,163716927
28-Jul-09,10613.46,10757.43,10521.26,10570.54,196886718
27-Jul-09,10727.12,10806.50,10687.90,10757.43,170871797
24-Jul-09,10665.51,10717.75,10574.09,10687.90,152617672
23-Jul-09,10425.88,10675.68,10432.35,10675.68,206705924
22-Jul-09,10422.71,10545.27,10404.93,10432.35,166250208
21-Jul-09,10592.28,10597.68,10423.14,10515.32,194317783
20-Jul-09,10478.53,10561.66,10369.42,10540.71,176186282
17-Jul-09,10324.41,10404.27,10251.65,10369.42,152722638
16-Jul-09,10178.84,10335.50,10163.50,10304.42,146062708
15-Jul-09,10123.16,10244.30,9986.15,10215.46,212357279
14-Jul-09,9967.99,9993.78,9881.05,9986.15,161042949
13-Jul-09,9733.74,9891.93,9588.44,9891.93,171589353
10-Jul-09,9698.66,9773.92,9630.03,9747.13,140866315
9-Jul-09,9718.47,9820.46,9647.06,9773.92,182280553
8-Jul-09,9794.14,9867.87,9535.50,9653.45,241770041
7-Jul-09,10029.21,10078.56,9836.77,9844.35,193190668
6-Jul-09,10115.00,10283.10,9927.16,10027.43,169508274
3-Jul-09,10228.67,10294.20,10231.12,10283.10,56694846
2-Jul-09,10290.54,10374.91,10217.13,10245.91,166628098
1-Jul-09,10374.91,10374.91,10374.91,10374.91,-
30-Jun-09,10471.23,10528.49,10308.01,10374.91,180972903
29-Jun-09,10455.37,10516.88,10389.76,10476.77,138130420
26-Jun-09,10315.02,10423.57,10268.97,10389.76,164447649
25-Jun-09,10106.27,10366.73,10078.30,10355.85,221355097
24-Jun-09,10004.49,10138.14,9896.72,10100.93,209751411
23-Jun-09,9865.38,9912.19,9727.26,9896.72,224765226
22-Jun-09,10105.70,10287.95,9830.18,9834.18,224230769
19-Jun-09,10204.50,10287.95,10121.50,10287.95,321336478
18-Jun-09,10066.24,10142.63,10005.36,10121.50,219819801
17-Jun-09,10278.85,10307.40,10056.34,10066.11,227915546
16-Jun-09,10554.23,10561.14,10292.58,10307.40,218200162
15-Jun-09,10581.84,10644.96,10341.79,10394.78,189470945
12-Jun-09,10648.48,10714.11,10612.96,10644.96,179018925
11-Jun-09,10568.33,10726.01,10554.44,10714.11,228186798
10-Jun-09,10673.48,10674.14,10523.23,10597.98,250903066
9-Jun-09,10597.52,10604.97,10502.86,10547.86,225292702
8-Jun-09,10466.70,10569.29,10380.76,10549.12,186309258
5-Jun-09,10544.44,10581.58,10413.52,10569.29,224646472
4-Jun-09,10410.17,10500.12,10290.12,10477.24,204008578
3-Jun-09,10484.92,10588.79,10235.39,10290.12,256640010
2-Jun-09,10566.16,10634.42,10515.06,10588.79,240680658
1-Jun-09,10530.80,10637.73,10370.07,10604.06,263260875
29-May-09,10473.40,10493.12,10320.00,10370.07,303617513
28-May-09,10270.55,10413.94,10142.16,10392.37,268209977
27-May-09,10313.63,10335.18,10142.16,10142.16,242732991
26-May-09,9989.62,10286.85,9971.58,10285.90,215721096
25-May-09,10004.78,10073.16,9993.42,10069.50,67191476
22-May-09,10014.90,10065.80,9941.85,9993.42,217204855
21-May-09,10090.59,10232.44,9935.23,9949.59,207258807
20-May-09,10191.23,10365.39,10100.95,10232.44,259143880
19-May-09,10037.74,10139.56,9762.85,10100.95,219886532
15-May-09,9877.03,9947.06,9750.94,9762.85,164836376
14-May-09,9700.16,9937.96,9683.13,9849.20,228312721
13-May-09,9958.60,10077.70,9695.56,9709.51,258717235
12-May-09,10184.02,10193.08,9970.26,10077.70,248317372
11-May-09,10069.52,10237.99,9995.82,10094.14,294925500
8-May-09,10118.33,10256.01,9967.05,10237.99,242237377
7-May-09,10332.06,10340.78,9922.03,9967.05,301150879
6-May-09,9992.22,10158.20,9880.72,10143.43,295074901
5-May-09,9869.25,9918.93,9783.65,9880.72,231632751
4-May-09,9604.59,9870.37,9496.96,9870.37,244645655
1-May-09,9369.15,9527.70,9324.83,9496.96,195208211
30-Apr-09,9454.23,9568.32,9321.39,9324.83,257407555
29-Apr-09,9429.51,9476.55,9348.03,9416.31,205905493
28-Apr-09,9268.85,9394.80,9273.80,9348.03,219941177
27-Apr-09,9345.88,9549.48,9351.54,9394.80,196360787
24-Apr-09,9483.44,9566.68,9409.50,9549.48,245772041
23-Apr-09,9341.53,9412.97,9279.15,9409.50,250466500
22-Apr-09,9223.63,9411.55,9189.61,9279.15,211917751
21-Apr-09,9034.84,9254.20,9014.08,9247.17,247191123
20-Apr-09,9324.42,9437.65,9125.27,9126.15,238680844
17-Apr-09,9365.28,9483.58,9343.37,9437.65,237748867
16-Apr-09,9293.17,9356.46,9184.70,9343.37,244882494
15-Apr-09,9196.79,9251.38,9118.85,9246.11,201106737
14-Apr-09,9292.62,9330.61,9185.94,9231.62,266511700
13-Apr-09,9142.15,9310.89,9114.87,9285.62,190854539
10-Apr-09,9187.12,9187.12,9187.12,9187.12,-
9-Apr-09,9110.03,9187.12,8969.28,9187.12,234965685
8-Apr-09,8819.62,8969.28,8782.69,8969.28,187002843
7-Apr-09,8940.26,9016.17,8820.20,8824.75,206404913
6-Apr-09,8963.77,9065.76,8918.98,9016.17,230342052
3-Apr-09,9107.11,9140.12,8987.73,9065.76,248886344
2-Apr-09,9093.46,9139.48,8941.82,9073.14,306829038
1-Apr-09,8647.56,8941.82,8617.28,8941.82,228013869
31-Mar-09,8673.43,8780.61,8596.22,8720.39,222846524
30-Mar-09,8605.39,8821.06,8453.09,8596.22,236755994
27-Mar-09,8894.83,8995.50,8807.20,8821.06,240942942
26-Mar-09,8939.75,9018.50,8797.44,8995.50,279141157
25-Mar-09,8890.72,8981.80,8692.56,8797.44,298050879
24-Mar-09,8825.68,8958.51,8766.65,8849.39,268014134
23-Mar-09,8765.47,8958.51,8506.35,8958.51,287218387
20-Mar-09,8708.12,8737.83,8506.35,8506.35,338244426
19-Mar-09,8797.44,8845.84,8629.10,8690.49,310970453
18-Mar-09,8460.98,8669.79,8287.69,8629.10,274610646
17-Mar-09,8434.16,8559.60,8304.57,8559.60,234226499
16-Mar-09,8289.86,8550.77,8278.93,8386.71,234874641
13-Mar-09,8359.44,8351.85,8183.79,8303.39,218644121
12-Mar-09,8027.32,8332.53,7975.01,8282.27,273301041
11-Mar-09,7922.38,8056.79,7858.41,8011.02,284729100
10-Mar-09,7699.87,7886.82,7566.94,7880.41,323569156
9-Mar-09,7527.44,7695.32,7515.01,7566.94,196926996
6-Mar-09,7686.76,7764.84,7479.96,7591.47,241503311
5-Mar-09,7734.31,7814.75,7589.84,7629.17,263630643
4-Mar-09,7857.54,7866.03,7631.62,7814.75,292503196
3-Mar-09,7752.92,7797.67,7501.12,7631.62,259564439
2-Mar-09,7997.63,8123.02,7589.66,7687.51,259172448
27-Feb-09,8061.54,8188.72,8005.09,8123.02,268426182
26-Feb-09,8052.21,8195.93,7932.30,8186.82,306885670
25-Feb-09,7885.96,8033.14,7753.85,7932.30,255041112
24-Feb-09,7674.07,7859.33,7566.32,7859.33,349883361
23-Feb-09,8014.40,8032.08,7640.84,7647.67,257605940
20-Feb-09,8103.23,8185.35,7874.90,7949.99,261802761
19-Feb-09,8234.12,8296.33,8117.41,8185.35,263957642
18-Feb-09,8419.48,8413.02,8138.98,8175.95,273964536
17-Feb-09,8630.28,8678.10,8351.94,8378.70,230619210
13-Feb-09,8797.02,8792.30,8669.15,8678.10,177555158
12-Feb-09,8698.25,8785.09,8590.49,8778.78,242732573
11-Feb-09,8840.34,8919.21,8731.15,8737.89,282015917
10-Feb-09,9084.31,9114.48,8771.75,8817.89,232526751
9-Feb-09,9055.76,9151.58,8997.44,9047.28,194103030
6-Feb-09,8827.09,9102.00,8824.68,9008.02,245330002
5-Feb-09,8708.05,8860.98,8607.45,8860.98,243661523
4-Feb-09,8700.04,8814.02,8628.63,8693.09,282623012
3-Feb-09,8643.93,8663.02,8540.47,8628.63,206606797
2-Feb-09,8602.98,8694.90,8533.63,8624.83,186573373
30-Jan-09,8901.45,8892.20,8579.89,8694.90,264801296
29-Jan-09,8815.51,8906.23,8740.78,8762.76,231914944
28-Jan-09,8900.46,8966.72,8759.63,8906.23,271162162
27-Jan-09,8692.07,8762.70,8621.35,8759.63,183251459
26-Jan-09,8700.12,8821.92,8539.44,8656.51,196544696
23-Jan-09,8428.53,8687.80,8387.56,8627.97,272410200
22-Jan-09,8619.17,8757.89,8472.52,8486.56,210894940
21-Jan-09,8574.51,8763.52,8392.12,8757.89,245971131
20-Jan-09,8867.88,8869.30,8486.32,8504.93,271032156
19-Jan-09,8864.35,8920.40,8807.73,8841.48,95880558
16-Jan-09,9082.14,9036.44,8734.42,8920.40,210110813
15-Jan-09,8730.77,8879.61,8470.97,8879.61,333600321
14-Jan-09,8863.80,8961.55,8608.63,8688.36,285194985
13-Jan-09,8826.35,8986.15,8793.33,8961.55,203531973
12-Jan-09,8952.50,9085.18,8751.58,8793.33,210801957
9-Jan-09,9237.83,9267.51,9053.16,9085.18,199519284
8-Jan-09,9075.47,9224.07,9016.69,9221.58,204077355
7-Jan-09,9362.87,9472.09,9100.24,9121.32,222084714
6-Jan-09,9409.77,9505.72,9285.51,9472.09,263953350
5-Jan-09,9233.04,9372.92,9115.96,9285.51,242539174
2-Jan-09,8951.85,9235.18,8918.11,9234.11,150686304
31-Dec-08,8794.53,8998.37,8790.43,8987.70,197765610
30-Dec-08,8645.28,8833.26,8591.49,8830.72,189074543
29-Dec-08,8508.33,8637.29,8310.55,8637.29,150955711
24-Dec-08,8286.73,8357.23,8253.45,8310.55,103412881
23-Dec-08,8310.30,8421.13,8227.04,8311.91,201537437
22-Dec-08,8511.07,8552.00,8206.55,8249.53,197899101
19-Dec-08,8346.58,8552.50,8305.39,8552.00,587410101
18-Dec-08,8613.13,8724.11,8262.10,8425.35,403284806
17-Dec-08,8724.11,8724.11,8724.11,8724.11,-
16-Dec-08,8426.29,8724.11,8436.05,8724.11,316240944
15-Dec-08,8608.23,8609.42,8362.29,8461.83,270698112
12-Dec-08,8140.29,8537.89,8110.13,8515.45,286908202
11-Dec-08,8634.97,8684.73,8304.59,8391.90,327383906
10-Dec-08,8539.22,8692.88,8397.56,8634.00,363796122
9-Dec-08,8442.25,8598.72,8348.58,8397.56,299393364
8-Dec-08,8425.98,8625.02,8117.03,8567.12,292669961
5-Dec-08,7954.23,8126.30,7802.32,8117.03,264157784
4-Dec-08,8295.11,8483.35,7978.47,8057.82,270111581
3-Dec-08,8117.27,8352.61,8081.26,8296.96,300345131
2-Dec-08,8509.87,8527.02,8220.17,8327.81,334706038
1-Dec-08,8816.36,9270.62,8380.77,8406.21,293157862
28-Nov-08,8737.24,9270.62,8635.57,9270.62,228559517
27-Nov-08,8599.13,8757.02,8584.64,8753.77,131523512
26-Nov-08,8300.19,8645.70,8222.59,8643.52,333415391
25-Nov-08,8494.08,8563.69,8269.50,8442.86,364713808
24-Nov-08,8276.53,8607.90,8136.78,8440.87,382061321
21-Nov-08,8079.79,8175.63,7647.11,8155.39,454000201
20-Nov-08,8347.36,8490.56,7713.60,7724.76,422259471
19-Nov-08,8827.05,8872.00,8451.17,8490.56,304596169
18-Nov-08,8865.19,8923.03,8659.26,8835.73,284910004
17-Nov-08,9024.54,9055.96,8779.84,8795.45,241682692
14-Nov-08,9249.40,9352.78,9025.75,9055.96,307825584
13-Nov-08,9013.66,9352.78,8572.36,9352.78,370932572
12-Nov-08,9286.94,9424.00,8861.83,8922.57,284912064
11-Nov-08,9538.14,9688.80,9328.07,9424.00,252460359
10-Nov-08,9892.24,9928.75,9596.21,9688.80,247138735
7-Nov-08,9635.46,9674.34,9501.39,9596.21,220043588
6-Nov-08,9843.91,9887.20,9424.41,9555.41,309252161
5-Nov-08,10066.48,10199.78,9813.35,9887.20,272129372
4-Nov-08,9906.24,10165.41,9721.26,10116.58,304540113
3-Nov-08,9841.26,9878.13,9649.46,9721.26,211114304
31-Oct-08,9736.55,9941.01,9614.12,9762.76,280330494
30-Oct-08,9700.49,9856.21,9457.16,9856.21,297065755
29-Oct-08,9238.63,9628.87,9151.63,9501.56,378658769
28-Oct-08,8973.26,9151.63,8537.34,9151.63,328987574
27-Oct-08,9142.97,9294.09,8537.34,8537.34,240550167
24-Oct-08,8652.38,9331.35,8633.67,9294.09,302984073
23-Oct-08,9351.54,9466.50,8887.53,9331.35,325754107
22-Oct-08,9591.14,9795.80,9202.29,9236.88,263649185
21-Oct-08,9987.95,10251.40,9770.28,9795.80,238177002
20-Oct-08,9839.46,10251.40,9562.49,10251.40,278144208
17-Oct-08,9253.28,9862.31,9064.28,9562.49,285032656
16-Oct-08,9327.03,9430.61,8761.02,9269.97,324332189
15-Oct-08,9652.25,9955.66,9264.23,9323.85,291985058
14-Oct-08,10773.14,10702.30,9065.16,9955.66,394607065
10-Oct-08,9065.20,9600.18,8850.51,9065.16,390417307
9-Oct-08,10302.53,10385.36,9449.63,9600.18,304732949
8-Oct-08,9520.29,10103.68,9496.67,10056.31,384032816
7-Oct-08,10442.54,10523.18,9782.87,9829.55,355597137
6-Oct-08,10444.96,10803.35,9617.93,10230.43,398402257
3-Oct-08,11074.62,11356.37,10798.50,10803.35,330804594
2-Oct-08,11513.87,11714.51,10900.54,10900.54,320492061
1-Oct-08,11730.65,11775.76,11550.91,11714.51,276044002
30-Sep-08,11559.19,11902.65,11285.07,11752.90,328661212
29-Sep-08,11987.14,12126.00,11171.32,11285.07,288953794
26-Sep-08,12242.24,12546.51,12028.27,12126.00,201701111
25-Sep-08,12427.22,12601.59,12405.63,12546.51,246649122
24-Sep-08,12643.24,12664.33,12467.55,12513.36,260783868
23-Sep-08,12599.88,12758.82,12449.95,12532.63,259658421
22-Sep-08,12896.75,12968.21,12638.07,12638.07,276061220
19-Sep-08,12626.01,12912.99,12064.57,12912.99,579792510
18-Sep-08,12082.13,12382.67,11877.69,12064.57,599756252
17-Sep-08,12151.07,12226.99,11788.03,11877.69,443857511
16-Sep-08,11958.35,12254.03,11903.09,12226.99,341578607
15-Sep-08,12325.70,12769.58,12254.03,12254.03,231950978
12-Sep-08,12582.32,12779.96,12568.72,12769.58,246221887
11-Sep-08,12373.00,12628.38,12258.21,12612.76,260685164
10-Sep-08,12279.65,12550.72,12146.76,12497.15,330260427
9-Sep-08,12605.67,12634.64,12146.76,12146.76,307157977
8-Sep-08,13160.90,13163.97,12634.64,12634.64,292286589
5-Sep-08,12765.29,12868.70,12549.94,12816.42,261892112
4-Sep-08,13134.26,13137.72,12708.91,12814.14,280263801
3-Sep-08,13288.40,13299.54,12959.86,13137.72,260429670
2-Sep-08,13558.84,13771.25,13299.54,13299.54,209854671
29-Aug-08,13720.14,13771.25,13663.27,13771.25,159773088
28-Aug-08,13659.32,13750.48,13530.65,13750.48,199779121
27-Aug-08,13387.93,13574.70,13299.07,13530.65,202063468
26-Aug-08,13273.94,13322.17,13243.93,13299.07,177937451
25-Aug-08,13422.23,13447.29,13258.58,13288.96,128985604
22-Aug-08,13461.63,13539.22,13339.84,13447.29,150228507
21-Aug-08,13430.95,13575.83,13350.14,13539.22,212659035
20-Aug-08,13190.89,13360.05,13063.85,13350.14,204317399
19-Aug-08,13049.75,13185.12,13015.88,13063.85,213024925
18-Aug-08,13197.12,13234.81,13073.92,13119.37,161712514
15-Aug-08,13251.83,13358.91,13063.93,13096.70,175123641
14-Aug-08,13282.94,13409.16,13254.80,13358.91,186595576
13-Aug-08,13155.55,13377.22,13086.45,13377.22,280383263
12-Aug-08,13229.24,13272.35,13141.45,13167.00,220588966
11-Aug-08,13310.55,13341.74,13167.60,13203.19,247063841
8-Aug-08,13301.79,13386.65,13223.49,13341.74,200133596
7-Aug-08,13441.34,13493.53,13348.29,13385.17,222856614
6-Aug-08,13331.24,13504.02,13242.20,13453.51,236537286
5-Aug-08,13148.85,13496.53,13130.54,13242.20,292119142
1-Aug-08,13645.14,13665.18,13399.99,13496.53,199082585
31-Jul-08,13654.71,13727.97,13564.18,13592.91,270456892
30-Jul-08,13374.05,13691.08,13342.55,13683.21,272732655
29-Jul-08,13303.62,13348.48,13240.15,13342.55,197950964
28-Jul-08,13406.91,13534.27,13288.09,13303.96,176408278
25-Jul-08,13303.59,13390.57,13157.88,13378.81,214827129
24-Jul-08,13567.41,13592.73,13196.87,13206.14,334197785
23-Jul-08,13624.27,13644.73,13509.24,13512.66,268329632
22-Jul-08,13634.19,13689.19,13476.32,13643.19,196395366
21-Jul-08,13658.49,13740.38,13515.96,13689.19,170343206
18-Jul-08,13556.81,13607.75,13460.25,13515.96,207760159
17-Jul-08,13595.57,13662.51,13348.40,13460.25,275368658
16-Jul-08,13356.25,13514.65,13167.34,13503.80,272214147
15-Jul-08,13651.75,13741.29,13256.16,13357.56,302770186
14-Jul-08,13855.32,13888.29,13663.40,13741.29,263815971
