010101,93615.13,90288.0
010102,0.0,6409000.0
010104,58082381.26,14771339.0
010105,216070.0,1345846.0
010106,1869.0,55231.0
010202,1438.15,115774.0
010203,0.0,17762.0
010204,0.0,3329.0
010206,0.0,12566.0
010207,22214.87,11481.0
010210,3624.23,23759.0
010301,0.0,3497.0
010302,36023.0,0.0
010303,0.0,13266.0
010304,0.0,2785.0
010305,9867.61,31899.0
010307,470134.87,4622.0
010401,9832.31,0.0
010402,0.0,10863787.0
010403,925507.09,12566.0
010404,0.0,1086286.0
010405,413145.52,11238823.0
010406,2164204.06,24484.0
010407,123531.31,0.0
010408,12781.65,1449.0
010409,16192.06,9624.0
010504,15732369.13,35520.0
010506,3540.78,0.0
010508,73889.02,9000.0
010509,26000.0,1088.0
010511,113435.11,79841.0
020601,55705.16,89899.0
020602,11129002.13,72324.0
020603,57938.0,77310.0
020604,5107.59,1547.0
020701,15098589.96,5320589.0
020702,87079264.97,15649.0
020703,3518687.35,0.0
020704,1672178.35,0.0
020705,4476939.32,0.0
020706,1235647.95,0.0
020707,724874.08,0.0
020708,2788212.0,23917.0
020709,6052343.41,0.0
020710,621332.48,4000.0
020711,1039753.63,125729.0
020712,2025568.39,172269.0
020713,35421388.05,1160341.0
020714,6016.33,0.0
020801,18328.06,1804906.0
020802,11245850.12,14275373.0
020803,35537.9,12890484.0
020804,2106515.68,44378.0
020805,21304175.32,11988.0
020806,28645564.64,5880.0
020807,9617161.9,1065.0
020808,30825765.33,0.0
020809,31489334.47,18545.0
020810,999882.36,0.0
020811,25712.75,0.0
020812,12211.58,0.0
020813,347463.5,3179.0
020814,1236.56,0.0
020901,73752.11,17875689.0
020902,10370.93,44875300.0
020903,17309.17,11651551.0
020904,184195.07,1531444.0
020906,202353.22,318906.0
020907,0.0,77339.0
020908,5431.84,1802403.0
020909,21884801.23,84050.0
020910,807165.38,173534.0
021001,274525.43,0.0
021003,4079.68,15936177.0
021005,0.0,19020363.0
021006,253067.61,24260856.0
021008,0.0,2267.0
021101,2019.88,4553129.0
021102,0.0,12164.0
021103,11436.64,2750.0
021104,16017.03,0.0
021106,16061.01,41940.0
021108,36764.14,13606.0
021109,0.0,6531.0
021201,0.0,6228000.0
021202,194240.05,41172.0
021206,282941.09,0.0
021207,699428.18,7808210.0
021208,28174.56,0.0
021209,103719.0,5664715.0
021211,1907399.19,87685.0
021212,897000.34,2583055.0
021213,28794.56,0.0
021214,58618.91,0.0
021301,4827.4,29488.0
021302,0.0,449985.0
021401,0.0,257116.0
021403,16639.29,0.0
021404,9572100.9,25623.0
031501,0.0,17195.0
031502,5356.9,236690.0
031504,0.0,129049.0
031505,5905.01,3383.0
031506,0.0,21050.0
031507,0.0,257844.0
031508,9523.47,0.0
031509,2332917.11,10844.0
031510,3359.34,0.0
031511,0.0,1755210.0
031512,3029922.11,7276534.0
031513,0.0,838216.0
031514,0.0,680670.0
031515,207362.34,930160.0
031516,135523.11,8038931.0
031517,1419.07,16139160.0
031518,3575.8,746018.0
031519,3687.06,9802793.0
031520,0.0,425376.0
031521,0.0,44225.0
041601,0.0,58089.0
041602,62906.32,133338.0
041604,0.0,7138272.0
041701,5640.43,27207440.0
041702,48844.95,353232.0
041703,1285.04,0.0
041704,1952346.05,119368.0
041801,0.0,36699.0
041803,0.0,612486.0
041804,0.0,1400830.0
041805,0.0,1458013.0
041806,1257838.4,313964.0
041901,66740.48,6087308.0
041902,291669.79,4181.0
041903,5064.0,0.0
041904,21757.17,50666.0
041905,2208183.3,348051.0
042001,1833042.62,10614.0
042002,1980733.91,4354.0
042003,138604.72,36614.0
042004,222661.23,22980.0
042005,1189727.04,268222.0
042006,2748.56,0.0
042007,7971778.8,73702.0
042008,262934.06,762100.0
042009,866859.74,190440.0
042101,0.0,1190146.0
042102,9450.44,0.0
042103,241910.52,143579.0
042104,29227.07,132326.0
042105,4344.56,1964.0
042106,176441.76,2908077.0
042201,5840.66,23149.0
042202,24227.14,54615.0
042203,0.0,267026.0
042204,0.0,264916.0
042205,0.0,25108.0
042207,0.0,8883.0
042208,38101.28,4291808.0
042209,4418.35,0.0
042301,347208.54,7234234.0
042302,2880.9,124703.0
042304,130684.99,25792649.0
042306,3508726.79,488720.0
042309,12665.4,1178333.0
042401,3675064.85,41860.0
042402,0.0,34946013.0
042403,2068.0,22936.0
052501,11110.55,16115.0
052503,0.0,9442.0
052504,0.0,25416.0
052505,7040.3,64289.0
052506,8032.2,0.0
052507,2347.18,601188.0
052508,17620.97,336746.0
052509,60764.5,77332.0
052510,44182293.61,22785.0
052511,2920.21,379961.0
052512,0.0,6390.0
052513,7110.3,18740.0
052514,0.0,29077.0
052515,156055.61,131375.0
052516,17413.04,3135.0
052517,196061.28,137445.0
052518,0.0,20517.0
052519,0.0,14991.0
052520,973921.4,73145.0
052523,0.0,6865332.0
052524,0.0,644994.0
052526,0.0,121582.0
052528,0.0,11520.0
052529,0.0,47914.0
052530,6665.55,70541.0
052602,0.0,25193.0
052610,0.0,4349.0
052614,0.0,3265.0
052701,53150.27,0.0
052703,0.0,264983.0
052704,20497.14,0.0
052707,8690.25,11405.0
052709,1879321149.39,0.0
052710,273741638.09,39112850.0
052711,0.0,7238660.0
052712,10117.79,1474124.0
052713,7342.11,0.0
052715,9471434.71,0.0
062801,0.0,718749.0
062802,26643.33,0.0
062803,0.0,541820.0
062804,0.0,992130.0
062805,0.0,1088.0
062806,13320.76,281541.0
062807,0.0,60628.0
062808,2138.0,4260.0
062809,78712.5,78674.0
062810,0.0,11256.0
062811,13127.5,507700.0
062812,0.0,50983.0
062814,2247.51,0.0
062815,0.0,7141831.0
062816,0.0,32109.0
062817,0.0,123991.0
062818,0.0,266927.0
062820,0.0,29449.0
062821,0.0,172110.0
062823,0.0,263866.0
062825,0.0,25155.0
062826,0.0,14983.0
062827,0.0,329624.0
062828,0.0,853609.0
062829,0.0,10815.0
062830,0.0,296219.0
062831,0.0,100925.0
062832,0.0,31753.0
062833,3456.38,1466051.0
062834,0.0,7620.0
062835,0.0,4275391.0
062836,77850.43,1367246.0
062837,6585.7,0.0
062839,0.0,14622.0
062840,2762.92,6163.0
062841,0.0,10619.0
062842,0.0,200460.0
062843,0.0,5748.0
062844,0.0,97224.0
062847,0.0,19854.0
062849,0.0,369230.0
062851,0.0,15747.0
062901,0.0,184941.0
062902,19747.23,370208.0
062903,0.0,1423400.0
062904,33361.67,25539.0
062905,9197.42,504503.0
062906,0.0,5986.0
062907,14135.0,244982.0
062908,0.0,5232.0
062909,0.0,298219.0
062910,0.0,3265.0
062911,0.0,6766.0
062912,0.0,717023.0
062914,0.0,285014.0
062915,0.0,974473.0
062916,0.0,343394.0
062917,0.0,622522.0
062918,0.0,1513663.0
062919,0.0,91434.0
062920,0.0,33062.0
062921,0.0,174155.0
062922,23103.27,1345384.0
062923,2769.95,194197.0
062924,0.0,1810045.0
062925,0.0,32846.0
062926,3053.94,100863.0
062927,0.0,348609.0
062928,31669.0,32406.0
062929,225605.76,5373324.0
062930,0.0,575489.0
062931,0.0,67137.0
062932,0.0,1089067.0
062933,0.0,1166125.0
062934,0.0,746583.0
062935,0.0,243137.0
062936,11835.0,1934628.0
062937,0.0,229561.0
062938,0.0,68030.0
062939,0.0,555106.0
062940,0.0,25579.0
062941,0.0,3563854.0
062942,3146.0,162788.0
063001,0.0,143098.0
063002,0.0,8447845.0
063003,158755.0,2313167.0
063004,2715965.0,11232605.0
063005,976462.0,181756.0
063006,33607.0,2051896.0
063102,0.0,5193209.0
063103,0.0,6686339.0
063104,2651.08,73500.0
063105,39301.8,797081.0
063201,0.0,184445.0
063202,0.0,285094.0
063203,0.0,64484.0
063204,80011.0,8190860.0
063205,0.0,110457.0
063206,56021.81,7502410.0
063207,92825.16,4840511.0
063208,11439.84,1915930.0
063209,84680.73,477176.0
063210,2113.91,59427.0
063211,0.0,132890.0
063212,79275.0,318328.0
063213,1061.0,84691.0
063214,41360.53,687304.0
063215,0.0,1380177.0
063301,127466.0,348626.0
063302,37745.0,14400398.0
063303,495333.0,1076255.0
063304,1621980.48,535849.0
063305,237826.94,1308651.0
063306,1826.0,23443.0
063307,179525.88,403771.0
063401,1464760.43,2227295.0
063402,3007364.37,9305088.0
063403,24723.95,861765.0
063404,2011.73,583248.0
063405,539077.4,206548.0
063406,10576.9,0.0
063407,63895.0,162456.0
063501,0.0,31548.0
063502,7472.0,0.0
063503,0.0,488729.0
063504,0.0,67670.0
063505,6282.07,773870.0
063506,15295.79,729904.0
063507,0.0,1178103.0
063602,0.0,433350.0
063603,0.0,2190.0
063606,30135.59,50828.0
063701,0.0,2147364.0
063702,9549.0,1741040.0
063703,0.0,1455100.0
063704,7427.0,0.0
063705,0.0,154734.0
063706,3582.0,30698.0
063707,0.0,456173.0
063801,1564.0,19048.0
063802,0.0,198828.0
063804,0.0,15864.0
063805,0.0,60529.0
063806,0.0,394723.0
063807,0.0,1361.0
063808,18415.0,14103596.0
063809,0.0,1567165.0
063810,14348.68,186452.0
063811,44380.84,6005626.0
063812,0.0,707402.0
063813,0.0,13512.0
063814,0.0,190404.0
063815,21749.0,3608302.0
063816,5589.6,667311.0
063817,2622626.77,42229.0
063819,2067.54,421073.0
063820,0.0,1088.0
063821,0.0,7075.0
063822,17377.0,1549647.0
063823,534366.19,7552243.0
073901,1325650.77,11921451.0
073902,1211.06,9222854.0
073903,41799.85,1446447.0
073904,10790.28,5336682.0
073905,0.0,860144.0
073906,114830.0,1394120.0
073907,512387.36,8542474.0
073908,0.0,22344.0
073909,766545.34,2042367.0
073910,10610.0,89757.0
073911,0.0,748938.0
073912,35776.94,806348.0
073913,0.0,46805.0
073914,4080.1,452271.0
073915,1065.44,3050.0
073916,75711.36,49619.0
073917,505002.65,894911.0
073918,4588.7,93208.0
073919,53932.0,1914416.0
073920,1020168.85,6148345.0
073921,2210670.38,4745894.0
073922,51568.0,179352.0
073923,755952.21,5021761.0
073924,1227222.8,674827.0
073925,297412.81,307842.0
073926,1938817.11,6748049.0
074001,48438.99,2188061.0
074002,1008.26,630574.0
074004,81676.52,0.0
074005,2796.27,308114.0
074006,26543.85,28577.0
074007,5346.17,688855.0
074008,26033.54,274063.0
074009,21717.0,743434.0
074010,19841.0,3738299.0
074011,34322.14,35113242.0
074012,27239.12,328298.0
074013,3808.84,1626521.0
074014,10610.0,372597.0
074015,40314.0,458985.0
074016,47765.67,2409544.0
074017,43001.0,85159.0
084101,0.0,13800.0
084102,492500.3,29227.0
084103,17344.39,0.0
084104,72825.0,4755.0
084105,26237584.19,0.0
084106,978185.0,0.0
084107,0.0,2471.0
084109,3146.0,0.0
084111,9866.3,19048.0
084201,28678.0,0.0
084202,1401272.44,264964.0
084203,190582.0,4631.0
084204,0.0,42372.0
084205,7726.0,0.0
084206,5037.0,0.0
084301,0.0,1088.0
084302,9656.0,9796.0
084303,23225.0,323629.0
084304,297472.0,0.0
094401,3899.71,4661.0
094402,627323.03,0.0
094403,494214.79,2436684.0
094404,6781.98,3807.0
094406,0.0,5300.0
094407,229733.62,43694610.0
094408,13355.53,2488402.0
094409,110718.95,72388.0
094410,60023.0,455168.0
094411,115299.88,16061794.0
094412,224430.75,2640929.0
094413,5196.96,38787.0
094414,17046.14,4801.0
094415,15074.16,124418.0
094416,1269.26,0.0
094417,30893.19,0.0
094418,72919.38,155048.0
094419,74579.19,1844.0
094420,247848.77,29314.0
094421,66790.78,495137.0
094501,1297.93,0.0
094503,0.0,121192.0
094504,0.0,129981.0
094601,107937.41,0.0
094602,217587.48,0.0
104703,21710.3,4181436.0
104704,0.0,20137.0
104705,0.0,43661.0
104706,0.0,7619.0
104707,0.0,337484.0
104801,4734.83,2753413.0
104802,74071.94,15138350.0
104803,21641.05,743895.0
104804,150995.84,10986634.0
104805,64439.49,3012100.0
104806,85418.13,127259.0
104807,1884.11,200702.0
104808,2881.92,686365.0
104809,3845.55,717249.0
104810,37757.15,13632650.0
104811,1802820.68,7529913.0
104812,104329.0,141691.0
104813,0.0,377545.0
104814,0.0,93772.0
104816,1281.76,139623.0
104817,182349.86,41464.0
104818,277346.95,553943.0
104819,777544.22,778347.0
104820,963021.12,228581.0
104821,141920.0,468080.0
104822,16570.54,77150.0
104823,326827.18,2991559.0
104901,1131380.36,836406.0
104902,102874.82,287403.0
104903,440233.44,0.0
104905,42676.0,2664.0
104906,0.0,10727.0
104907,47405.0,2970989.0
104908,9000.0,611066.0
104909,1782995.0,7733.0
104910,11463.0,26128.0
104911,339731.84,1068578.0
115001,0.0,24697.0
115002,15410.0,0.0
115004,0.0,6240.0
115006,5624.0,0.0
115007,53008.0,71492.0
115101,3219640.76,1336479.0
115102,0.0,65962.0
115103,24684.24,0.0
115104,12843.54,0.0
115105,0.0,62125.0
115106,57745.0,449671.0
115107,0.0,848141.0
115108,6818.0,226931.0
