afciv,0.0,444359.0
afcpv,1126.0,0.0
afdza,2912.0,21698786.0
afgab,195635.71,0.0
afgha,0.0,1949.0
afken,0.0,1067937.0
afmdg,292472.93,50585.0
afmoz,38586.0,0.0
afmwi,0.0,15062.0
afnga,9259.0,2093.0
afsle,0.0,2755.34
afzaf,456038.0,0.0
asbgd,0.0,35703.0
aschn,39467.0,13048113.89
ascyp,0.0,3724.0
ashkg,0.0,557786.88
asidn,169081.15,552694.39
asind,69670717.87,0.0
asisr,0.0,7292.78
asjor,0.0,1994.0
asjpn,34256.0,22046000.35
askor,0.0,1594452.96
aslbn,0.0,16278.79
aslka,22923922.15,9449301.4
asmys,0.0,411218.4
aspak,360113.78,49394.51
asphl,0.0,9451.71
asprk,0.0,77254.48
assau,0.0,26550.66
assgp,10062.0,225278.74
assyr,0.0,5362.84
astha,3299.74,666208.78
astur,1466195.68,7950134.33
asxxb,11111.0,16380.0
euaut,5344.0,675445.4
eubgr,13789.31,1764617.0
eubih,2406.0,0.0
eublx,22543.0,10467.0
euche,636662.0,772247.0
eucze,15337.0,8524.56
eudeu,282110.58,10438402.11
eudnk,1757.0,1381317.52
euesp,2973166.88,4934016.6
euest,0.0,92150.0
eufin,3121.0,610704.6
eufra,3382033.15,52653292.02
eugbr,10885619.53,24391246.38
eugrc,40773786.26,3845862.89
euhrv,1739681.62,1468485.0
euhun,0.0,49511.0
euirl,88364.04,1382676.24
euisl,0.0,29928.77
euita,79849114.33,71131576.86
eultu,2264662.12,4807148.0
eulva,0.0,2941813.0
eumkd,42786.51,42678.0
eumlt,0.0,44362.9
eunld,4914.52,2567807.91
eupol,1020.0,833683.35
euprt,11225.0,64518.22
eurou,0.0,107867.59
eurus,0.0,16633997.69
eusvk,0.0,46478.72
eusvn,0.0,2152.0
euswe,2679.0,512440.15
euukr,0.0,4581107.46
naabw,30053.0,0.0
naaia,97130.0,0.0
naant,122795.0,146692.32
naatg,2582508.08,216323.57
nabhs,5926.0,38484.09
nablz,0.0,88638.33
nabrb,6011625.88,11495045.08
nacan,208063.3,9947494.32
nacri,27842.0,793780.79
nacub,0.0,8926.23
nacym,0.0,1963.34
nadma,2996959.17,746270.13
nadom,3052.0,1131600.71
nagrd,2744825.3,673801.98
nagtm,0.0,55120.48
nahnd,0.0,2039087.84
nahti,0.0,16889.0
najam,794196.52,1675813.32
nakna,1154798.73,168175.74
nalca,4612074.11,2703551.63
namex,0.0,2139302.97
namsr,165494.43,0.0
napan,0.0,192252.41
naslv,0.0,13816.0
natca,0.0,2278.0
natto,8049894.78,65106991.67
nausa,16841150.57,26292616.48
navgb,181903.0,0.0
ocaus,0.0,2257834.68
ocnzl,0.0,992493.59
saarg,0.0,840460.76
sabol,4091.0,0.0
sabra,20000.0,3126205.63
sachl,0.0,242809.96
sacol,0.0,1648140.73
saecu,0.0,85816.76
saguy,183165.38,2132992.2
saper,0.0,312675.76
sasur,212626.49,35586.07
saury,0.0,511466.0
saven,67643.17,0.0
