afdza,9823.0,0.0
afegy,153753.0,49668.0
afmar,10936908.01,0.0
afmli,4946.47,0.0
afzaf,36612.0,0.0
asarm,41200.7,137954.0
asaze,7377202.86,1495988.0
aschn,722629.31,341002.0
ascyp,3319633.84,33540.0
asgeo,431047.0,274822.0
ashkg,17369110.69,33582.0
asidn,61522.78,40595.0
asind,76214.0,0.0
asirn,608728.55,212205.0
asisr,3545452.38,3690000.0
asjor,318505.0,163519.0
asjpn,10324.0,384067.0
askor,0.0,1614370.0
aslbn,1894612.16,8995.0
asmng,51475.73,0.0
astha,6454183.89,0.0
astur,14324541.53,1736102.0
eualb,443949.54,0.0
euaut,4349692.58,9628550.0
eubgr,9302262.49,99862330.0
eublx,2689090.0,3400147.0
euche,454607.28,626259.0
eucze,1345503.66,12053484.0
eudeu,41149580.44,135880198.0
eudnk,969186.99,4666442.0
euesp,8397378.72,11609470.0
euest,1510324.41,5136649.0
eufin,257241.28,3506726.0
eufra,10433669.22,1333998.0
eugbr,1687533.51,6729325.0
eugrc,6880384.75,8872363.0
euhrv,409143.91,913251.0
euhun,884312.19,17725000.0
euirl,186064.79,823577.0
euita,31864810.77,24326653.0
eultu,6272709.11,11043019.0
eulva,2164033.2,2981493.0
eumkd,83952.14,0.0
eumlt,284422.38,0.0
eunld,6339643.88,2389198.0
eunor,122741.38,0.0
eupol,1422307.56,0.0
euprt,2459640.48,2975755.0
eurou,59529100.45,52945000.0
eurus,820130600.29,92191414.0
euscg,36760.12,0.0
eusvk,780771.61,3413.0
eusvn,203740.0,0.0
euswe,24642.64,1442.0
euukr,70550974.97,127030039.0
nacan,2100929.74,668733.0
naslv,5310.0,0.0
nausa,50824539.81,1693866.0
saarg,0.0,17268.0
sachl,121070.19,0.0
sacol,320931.21,116994.0
saecu,97286.24,27001.0
saper,11489.0,0.0
