afken,0.0,78705.0
afmoz,86783.36,0.0
afnga,2687.0,0.0
afzaf,5252.0,0.0
asaze,2120739.26,41800.0
asidn,4463.53,188751.0
asisr,1000.0,0.0
asjpn,25390.46,560248.0
askaz,64055.97,0.0
askor,0.0,243687.0
askwt,0.0,227356.0
aslbn,0.0,599984.0
asmys,0.0,402911.0
asnpl,0.0,3865.0
aspak,0.0,71328.0
astha,23471.12,1271.0
astur,0.0,241798.0
euaut,0.0,88600.0
eublr,4300.0,0.0
eublx,0.0,124238.0
eucze,15667.83,114695.0
eudeu,19358610.28,1693000.0
eudnk,0.0,10046.0
euesp,1879.0,163546.0
eufin,0.0,28618.0
eufra,144962.77,932239.0
eugbr,26789.0,864496.0
euhun,269000.0,0.0
euirl,747089.08,74719.0
euita,2739.0,42429309.0
eunld,2790.0,519046.0
eunor,0.0,1145.0
eupol,26150.06,33380.0
euprt,0.0,44019.0
eurus,35050.1,32690.0
eusvn,0.0,1577.0
euswe,0.0,73608.0
euukr,23267.02,0.0
nabrb,63300.0,1160406.0
nacan,264778.0,1615393.0
nacri,0.0,21040.0
nadom,33530.68,519944.0
nagrd,1296.0,0.0
najam,9477.0,680196.0
namex,755383.65,605471.0
namsr,16964.0,397516.0
naslv,0.0,65120.0
natto,6279.0,4276694.0
nausa,5351625.28,1129463.0
navct,11755.0,177485.0
ocaus,12905.89,22196.0
ocfji,16859.02,5343.0
ocnzl,123373.14,10268.0
sabra,23158.42,766283.0
sachl,0.0,53148.0
sacol,76388.0,69854.0
saguy,322591.52,307510.0
saper,0.0,24133.0
