1997,771.0870161290328
1998,613.754041666667
1999,554.420041493776
2000,501.3785062240666
2001,446.31683333333325
2002,701.2480672268904
2003,996.4799166666666
2004,1350.067615062761
2005,1995.6525738396624
2006,2291.8422406639
2007,2647.606058091286
2008,2303.810336134454
2009,2348.747226890755
2010,5033.050210084036
2011,6888.37041666667
