1995,2118.9730923694788
1996,2263.062948207171
1997,1961.8240000000008
1998,1254.0195999999999
1999,1922.586071428571
2000,2074.149163346613
2001,1647.5612400000007
2002,1581.1343426294818
2003,1493.3946428571417
2004,1903.6969685039373
2005,2222.4491269841274
2006,2542.947301587302
2007,3427.8518
2008,2675.150592885374
2009,2284.2001181102355
2010,2966.960426356589
2011,2972.1098031496053
