afago,0.0,20703.0
afbdi,0.0,33125.44
afcaf,3980.45,119764.43
afcmr,9943.74,0.0
afcog,0.0,8869.0
afcom,0.0,8815.0
afdji,0.0,26290.0
afdza,1468357.94,268289.01
afegy,90393738.3,419857576.6
afeth,38490662.83,21890123.75
afgab,0.0,8211.0
afgha,22080.0,0.0
afken,5385339.93,90354544.23
aflby,1407532.0,9172099.22
afmar,62509.34,793895.0
afmdg,167848.47,240198.92
afmli,0.0,4468.16
afmoz,458943.86,101145.0
afmrt,12713.0,49819.99
afmus,0.0,1021.0
afmwi,0.0,21452.0
afner,41496.0,0.0
afnga,0.0,417641.0
afrwa,27146.0,50423.0
afsen,12013.0,0.0
aftcd,36806.0,0.0
aftun,7251398.62,0.0
aftza,2461.0,0.0
afuga,203010.78,786359.02
afzaf,730616.0,1074399.77
afzmb,1222.0,0.0
asafg,0.0,1487.8
asare,171085078.93,468683233.88
asarm,0.0,5000.0
asaze,0.0,106000.0
asbgd,18523108.27,39140969.29
asbhr,314835.16,174143362.59
asbtn,0.0,13847.94
aschn,4173066670.4,1398787445.89
ascyp,1358972.02,11401817.56
ashkg,8554809.2,68933069.53
asidn,14603625.81,102399920.35
asind,30606575.57,48110407.61
asirn,15644781.79,56818552.68
asirq,0.0,30361.51
asjor,7458279.64,68222393.42
asjpn,1956361579.11,358142194.63
askaz,3671.03,0.0
askor,121859408.89,236794955.2
askwt,2061584.0,19508708.41
aslbn,22526848.67,19498612.61
aslka,29316.57,602171.12
asmac,13981.0,0.0
asmys,88404.6,190718223.49
asomn,104002.0,19983647.02
aspak,16200916.86,45486504.68
asphl,28136.0,824379.71
asprk,0.0,324299.59
asqat,1985100.15,26735415.25
assau,189508427.75,635767229.72
assgp,14622907.16,2351964.83
assyr,12999448.29,1022199.35
astha,8104322.93,9196314.29
astur,7540067.24,10078806.15
asvnm,637300.85,0.0
asxxb,1761780.0,0.0
asyem,11536858.24,36595681.41
eualb,13970.0,0.0
euand,0.0,24603.0
euaut,715218.66,35092242.17
eubgr,1078773.81,37243628.06
eubih,78245.38,862737.0
eublr,0.0,2940043.0
eublx,6225222.22,3212791.84
euche,1657749.08,2588103.82
eucze,293419.22,22264928.69
eudeu,41400658.81,412782035.2
eudnk,77571.0,52288945.92
euesp,2535034.61,39846988.02
euest,26915.0,0.0
eufin,2759237.22,66926900.74
eufra,43846526.49,48472465.46
eugbr,93933915.28,338164646.61
eugib,0.0,5045.0
eugrc,3284523.88,28138355.79
euhrv,277331.95,8101381.81
euhun,85000.0,2922899.62
euirl,1808057.44,22288951.5
euisl,700062.85,0.0
euita,20503126.65,14238983.8
eultu,0.0,150219.0
eumda,2035.0,136613.0
eumkd,32872.04,77983.0
eumlt,0.0,118045.35
eunld,6410503.36,191905850.46
eunor,390756.69,0.0
eupol,2541530.35,17154594.18
euprt,11520364.61,8112871.45
eurou,250113.75,15442607.45
eurus,9524227.01,110116177.54
eusrb,137241.0,0.0
eusvk,50992.0,0.0
euswe,6829476.65,581749.79
euukr,74340.0,4480.0
naabw,132248.14,0.0
naant,0.0,9469.0
nabrb,26244.25,0.0
nacan,66263300.35,142736285.75
nacub,20840.48,115308.47
nagtm,2144.79,87500.0
nahnd,209205.9,160769.78
najam,5166.86,0.0
namex,11721850.22,5977640.15
nanic,7510.0,0.0
naslv,3675.0,0.0
natto,9375.36,0.0
nausa,13724696.97,1431027.33
ocasm,0.0,14133.0
ocaus,37792.2,216121519.91
ocfji,4905.17,0.0
ocncl,3612.07,0.0
ocnzl,24097.48,9083558.83
octon,5294.21,0.0
saarg,0.0,38552973.12
sabra,69458.03,97938233.03
sachl,18175.08,649635.0
sacol,92389.75,158318.0
saecu,0.0,260018.0
saguy,6408.12,0.0
saper,0.0,812856.35
sapry,2419.38,116320.0
saven,1703674.04,0.0
