afbdi,126844.07,682745.0
afciv,3515635.27,50534.0
afcmr,41640276.04,0.0
afcom,1715.0,0.0
afcpv,2777832.35,54177.0
afdza,164772774.0,417482.0
afegy,1238.0,146672.0
afgab,313908.35,4294433.0
afgha,234284.69,46284.0
afken,9716243.44,229216116.0
afmar,48300.0,16384.0
afmdg,63212.14,25597.0
afmli,24450.08,0.0
afmrt,97293075.52,0.0
afmus,119623.52,8428.0
afner,117273.02,1209440.0
afsen,641591.37,2483754.0
afsyc,538450.85,2786.0
aftgo,248081.05,41546.0
aftun,39742097.66,175220810.0
aftza,58529.89,15188.0
afuga,39308.0,13766051.0
afzaf,7186040.0,30630.0
afzmb,71796.7,3618.0
afzwe,108798121.81,73107107.0
asarm,1762570.08,740763.0
asaze,4042.0,12815.0
asbgd,2822018.32,67192333.0
asbhr,2581389950.9,3968869679.0
aschn,20058558.22,0.0
ascyp,24700921.0,17981368.0
asgeo,35491.0,3883.0
ashkg,1231.0,0.0
asidn,563283.5,5392551.0
asind,23971246973.99,100292321.0
asisr,2546140936.86,1027841560.0
asjor,4670.95,0.0
askgz,12535.0,4010.0
askhm,73357.1,0.0
askor,8797674.42,153578793.0
aslbn,71343266.23,3209178.0
aslka,44648.88,943234.0
asmac,23700.97,66465120.0
asmdv,126647.17,0.0
asmys,199695110.35,6460957.0
asomn,8525.52,1187508660.0
aspak,3571.32,13333.0
asqat,64343.69,1038274740.0
assau,333812432.45,968848.0
astha,126837622.54,34045644.0
asyem,1003978.61,2066.0
eualb,2086234.93,25835128.0
euand,23644.17,0.0
euaut,75277.28,50893.0
eubgr,5687382.13,37328289.0
eubih,1872301.6,368340.0
eublr,1042812.28,51232464.0
eublx,672138190.62,687670457.0
euche,30438.63,0.0
eucze,43497106.04,19342733.0
eudeu,43943162.73,75155590.0
eudnk,2613153.46,1648267.0
euesp,21621026.89,416187524.0
euest,60428.22,109948.0
eufin,172658399.1,222130187.0
eufra,383224721.16,55083439.0
eugrc,19351723.33,1514054.0
euirl,160092.66,52415663.0
euisl,144025.42,14751.0
eultu,19248.0,770154.0
eulva,187288.35,2485701.0
eumda,29493.7,0.0
eumkd,73240.0,0.0
eumlt,174107.5,149640.0
eunld,32904785.79,63798023.0
eunor,1788427.7,0.0
eupol,19126896.1,26726961.0
euprt,523136.68,32718752.0
eurou,55507879.83,8023431.0
euscg,168866747.32,422708.0
eusvk,18280313.21,6846322.0
eusvn,116054.56,33709.0
euswe,11631.0,25422.0
euukr,0.0,1936.0
naabw,1938894.73,331767.0
naaia,13486.18,0.0
nacan,128409.5,2586.0
nacri,22970091.95,2505.0
nacub,6966442.37,602995.0
nadma,62968.23,448399.0
nagtm,4698050.81,1230513.0
nahnd,1862190.86,146858.0
najam,6543894.22,5463.0
nalca,1177014.58,713714.0
namex,11987201.92,10978509.0
nanic,706266.0,3182702.0
naslv,649944.52,19722.0
natto,12567.0,975297.0
nausa,1074.0,0.0
navct,55795.06,1274.0
ocaus,20606005.98,32188236.0
occok,12798.0,0.0
ocfji,28257566.03,1062089.0
ocncl,9717513.04,6720888.0
ocnzl,88102.63,544538.0
ocwsm,33793.13,1297.0
saarg,391051287.61,103820743.0
sabol,2396237.65,5041376.0
sabra,378110.0,0.0
sachl,123085554.67,2859712.0
sacol,456241617.4,128216220.0
saecu,11675369.32,5240545.0
saguy,13541.0,17912.0
saper,175649.71,19663.0
sapry,15120408.0,3192659.0
saury,1316750.98,5579312.0
saven,14725181.79,9562364879.0
