afdza,3082344.0,0.0
afegy,668433.89,101358.0
afmar,598381.88,0.0
afmus,3930715.62,0.0
afsdn,11973.0,0.0
afsyc,103830.0,0.0
aftun,7230212.45,0.0
aftza,22420.9,0.0
afuga,4934.0,0.0
afzaf,394542.0,26578.0
asbgd,2091.0,152821.0
aschn,16376048.41,90286.0
ascyp,740731.91,54008.0
ashkg,75554031.21,9244448.0
asidn,16830038.5,9405.0
asind,53448852.01,2583197.0
asjor,37380658.5,42800.0
asjpn,336244521.67,6493661.0
askor,214225903.6,1567634.0
asmdv,2707098.25,0.0
asmys,32099376.33,238547.0
asomn,18416723.17,5606783.0
assau,196088635.41,98811090.0
assgp,99253259.11,2776055.0
astha,26203354.77,155634.0
astur,6687331.23,47927.0
euaut,125636.99,22461488.0
eublx,8963135.13,4481848.0
euche,40792597.52,48240544.0
eucze,22648.74,11233.0
eudeu,40405368.62,44994000.0
eudnk,1533808.92,138436.0
euesp,5179866.39,705289.0
eufin,4943.0,49886.0
eufra,98911542.94,9858907.0
eugbr,35940205.5,150725737.0
eugrc,685505.66,47713.0
euhun,15000.0,0.0
euirl,490653.6,2939571.0
euita,20625429.32,25588055.0
eumlt,87495.0,0.0
eunld,19895691.03,6991631.0
eunor,2719567.75,256160.0
euprt,1136341.4,28694.0
eurou,114886.96,0.0
eusvk,1159.0,0.0
euswe,4468129.15,8460161.0
nabmu,25936.95,0.0
nacan,1039388.52,330835.0
nacri,62881.04,0.0
nagtm,7442.1,0.0
namex,1319302.68,0.0
nausa,126407076.78,23315511.0
ocaus,4141703.41,23793146.0
ocnzl,3831465.33,0.0
saarg,24953.0,197757.0
sabra,58113.1,0.0
sasur,13113.72,0.0
